"OpnameID";"Kenmerk";"Waarde";"Vegetatielaag";"TypeKenmerk";"Type";"Invoertype";"Eenheid"
"VBI186130_1";"Stellaria media (L.) Vill.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI186130_1";"Brachythecium rutabulum";1;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI186130_1";"Dicranella heteromalla";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI186130_1";"Dicranoweisia cirrata";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI186130_1";"Eurhynchium hians";8,75;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI186130_1";"Eurhynchium praelongum";18,75;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI186130_1";"Hypnum cupressiforme";1;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI186130_1";"Plagiothecium curvifolium";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI186130_1";"Betula pendula";10,7038482366195;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI186130_1";"Quercus robur L.";15,5495505283799;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI186130_2";"Rubus fruticosus groep";37,5;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI186130_2";"Pteridium aquilinum (L.) Kuhn";18,75;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI186130_2";"Agrostis capillaris L.";18,75;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI186130_2";"Sambucus nigra L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI186130_2";"Urtica dioica L.";8,75;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI186130_2";"Prunus serotina Ehrh.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI186130_2";"Chelidonium majus L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI186130_2";"Geranium robertianum L.";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI186130_2";"Galeopsis tetrahit L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI186130_2";"Dryopteris dilatata (Hoffmann) A. Gray";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI186130_2";"Sambucus nigra L.";1;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI186130_2";"Prunus serotina Ehrh.";1;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI186130_2";"Sorbus aucuparia L.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI186130_2";"Betula pendula Roth";18,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI186130_2";"Quercus robur L.";87,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI186130_2";"Betula pendula";9,97371389982348;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI186130_2";"Quercus robur";35,5017462281427;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI187001_1";"Dryopteris carthusiana (Vill.) H.P. Fuchs";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187001_1";"Picea abies (L.) Karst.";87,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI187001_1";"Urtica dioica L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187001_1";"Eurhynchium praelongum";8,75;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI187001_1";"Lophocolea heterophylla";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI187001_1";"Mnium hornum";8,75;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI187001_1";"Plagiothecium laetum";1;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI187001_1";"Picea abies";48,7652594164441;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI187001_2";"Calamagrostis canescens (Weber) Roth";37,5;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187001_2";"Phalaris arundinacea L.";18,75;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187001_2";"Urtica dioica L.";4;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187001_2";"Rubus fruticosus groep";18,75;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187001_2";"Humulus lupulus L.";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187001_2";"Carex paniculata L.";8,75;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187001_2";"Solanum dulcamara L.";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187001_2";"Lysimachia vulgaris L.";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187001_2";"Dryopteris dilatata (Hoffmann) A. Gray";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187001_2";"Dryopteris carthusiana (Vill.) H.P. Fuchs";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187001_2";"Lythrum salicaria L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187001_2";"Athyrium filix-femina (L.) Roth";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187001_2";"Galium aparine L.";4;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187001_2";"Cirsium palustre (L.) Scop.";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187001_2";"Iris pseudacorus L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187001_2";"Galeopsis tetrahit L.";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187001_2";"Galium palustre L.";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187001_2";"Angelica sylvestris L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187001_2";"Quercus robur L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187001_2";"Glyceria fluitans (L.) R. Brown";18,75;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187001_2";"Eupatorium cannabinum L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187001_2";"Juncus effusus L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187001_2";"Rubus idaeus L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187001_2";"Crataegus monogyna Jacq.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187001_2";"Equisetum palustre L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187001_2";"Picea abies (L.) Karst.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187001_2";"Humulus lupulus L.";1;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187001_2";"Salix cinerea L.";62,5;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187001_2";"Alnus glutinosa (L.) Gaertn.";18,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187001_2";"Betula pubescens Ehrh.";8,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187001_2";"Quercus robur L.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187001_2";"Betula pubescens Ehrh.";37,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI187001_2";"Populus";62,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI187001_2";"Alnus glutinosa (L.) Gaertn.";18,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI187001_2";"Salix caprea L.";0,25;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI187001_2";"Alnus glutinosa (L.) Gaertn.";1,43803524277489;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI187001_2";"Betula pendula";6,19214387532352;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI187001_2";"Quercus robur";0,166496091798625;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI187001_2";"Salix";2,70548280737425;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI187009_2";"Molinia caerulea (L.) Moench";37,5;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187009_2";"Rubus idaeus L.";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187009_2";"Rubus fruticosus groep";18,75;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187009_2";"Dryopteris dilatata (Hoffmann) A. Gray";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187009_2";"Quercus robur L.";4;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187009_2";"Dryopteris carthusiana (Vill.) H.P. Fuchs";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187009_2";"Calamagrostis canescens (Weber) Roth";8,75;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187009_2";"Lysimachia vulgaris L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187009_2";"Phalaris arundinacea L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187009_2";"Sorbus aucuparia L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187009_2";"Alnus glutinosa (L.) Gaertn.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187009_2";"Phragmites australis (Cav.) Steud.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187009_2";"Deschampsia flexuosa (L.) Trin.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187009_2";"Athyrium filix-femina (L.) Roth";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187009_2";"Prunus serotina Ehrh.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187009_2";"Frangula alnus Mill.";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187009_2";"Frangula alnus Mill.";37,5;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187009_2";"Quercus robur L.";1;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187009_2";"Alnus glutinosa (L.) Gaertn.";18,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187009_2";"Betula pubescens Ehrh.";18,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187009_2";"Sorbus aucuparia L.";1;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187009_2";"Prunus serotina Ehrh.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187009_2";"Quercus robur L.";87,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI187009_2";"Betula pubescens Ehrh.";0,25;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI187009_2";"Alnus glutinosa (L.) Gaertn.";8,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI187009_2";"Alnus glutinosa (L.) Gaertn.";0,511448297112978;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI187009_2";"Betula pubescens";0,479974555752179;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI187009_2";"Quercus robur";18,7182286987398;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI187009_2";"Salix";0,264694164844317;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI187058_2";"Rubus fruticosus groep";87,5;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187058_2";"Dryopteris carthusiana (Vill.) H.P. Fuchs";8,75;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187058_2";"Sorbus aucuparia L.";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187058_2";"Fraxinus excelsior L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187058_2";"Quercus robur L.";4;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187058_2";"Lonicera periclymenum L.";4;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187058_2";"Corylus avellana L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187058_2";"Dryopteris dilatata (Hoffmann) A. Gray";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187058_2";"Calamagrostis canescens (Weber) Roth";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187058_2";"Sorbus aucuparia L.";37,5;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187058_2";"Corylus avellana L.";18,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187058_2";"Prunus serotina Ehrh.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187058_2";"Quercus robur L.";87,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI187058_2";"Betula pubescens Ehrh.";8,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI187058_2";"Corylus avellana L.";8,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI187058_2";"Quercus rubra L.";8,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI187058_2";"Alnus glutinosa (L.) Gaertn.";0,166496091798625;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI187058_2";"Corylus avellana L.";0,511448297112978;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI187058_2";"Quercus robur";23,7840269271987;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI187058_2";"Sorbus aucuparia L.";0,652450658409356;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI187065_1";"Agrostis gigantea Roth";62,5;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_1";"Alnus glutinosa (L.) Gaertn.";62,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_1";"Alnus glutinosa (L.) Gaertn.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187065_1";"Athyrium filix-femina (L.) Roth";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_1";"Betula pubescens Ehrh.";18,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_1";"Betula pubescens Ehrh.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187065_1";"Carex pilulifera L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_1";"Cirsium palustre (L.) Scop.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_1";"Dryopteris dilatata (Hoffmann) A. Gray";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_1";"Dryopteris dilatata & carthusiana";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_1";"Humulus lupulus L.";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_1";"Humulus lupulus L.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187065_1";"Juncus effusus L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_1";"Lonicera periclymenum L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_1";"Lysimachia vulgaris L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_1";"Phragmites australis (Cav.) Steud.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_1";"Picea abies (L.) Karst.";1;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187065_1";"Prunus avium (L.) L.";8,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187065_1";"Quercus robur L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_1";"Rubus fruticosus groep";37,5;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_1";"Rubus fruticosus groep";1;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187065_1";"Salix caprea L.";18,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187065_1";"Salix caprea groep";18,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187065_1";"Sorbus aucuparia L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_1";"Sorbus aucuparia L.";1;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187065_1";"Viburnum opulus L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_1";"Viburnum opulus L.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187065_1";"Lophocolea heterophylla";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI187065_1";"Mnium hornum";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI187065_1";"Alnus glutinosa (L.) Gaertn.";21,5113419397973;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI187065_1";"Betula pendula";3,10843439615394;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI187065_1";"Prunus avium (L.) L.";0,172321717482448;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI187065_2";"Calamagrostis canescens (Weber) Roth";87,5;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_2";"Rubus fruticosus groep";62,5;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_2";"Phragmites australis (Cav.) Steud.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_2";"Lysimachia vulgaris L.";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_2";"Humulus lupulus L.";8,75;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_2";"Athyrium filix-femina (L.) Roth";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_2";"Calamagrostis epigejos (L.) Roth";8,75;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_2";"Salix cinerea L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_2";"Iris pseudacorus L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_2";"Lythrum salicaria L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_2";"Lonicera periclymenum L.";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_2";"Agrostis capillaris L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_2";"Juncus conglomeratus L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_2";"Carex remota Jusl. ex L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_2";"Quercus robur L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_2";"Holcus lanatus L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_2";"Solanum dulcamara L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_2";"Alnus glutinosa (L.) Gaertn.";18,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187065_2";"Salix cinerea L.";8,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187065_2";"Humulus lupulus L.";1;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187065_2";"Betula pubescens Ehrh.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187065_2";"Picea abies (L.) Karst.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187065_2";"Quercus robur L.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187065_2";"Abies";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187065_2";"Pseudotsuga menziesii (Mirb.) Franco";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187065_2";"Viburnum opulus L.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187065_2";"Picea abies (L.) Karst.";0,25;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_2";"Betula pubescens Ehrh.";18,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_2";"Alnus glutinosa (L.) Gaertn.";0,25;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_2";"Populus";0,25;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI187065_2";"Alnus glutinosa (L.) Gaertn.";1,93248771955304;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI187065_2";"Betula pendula";2,69541121013879;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI187065_2";"Populus";1,32124074348419;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI187065_2";"Quercus robur";1,2215613382805;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI187082_1";"Alnus glutinosa (L.) Gaertn.";62,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Betula pubescens Ehrh.";37,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Betula pubescens Ehrh.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Carex acutiformis Ehrh.";18,75;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Cirsium oleraceum (L.) Scop.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Cirsium palustre (L.) Scop.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Filipendula ulmaria (L.) Maxim.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Fraxinus excelsior L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Galeopsis tetrahit L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Galeopsis tetrahit groep";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Holcus lanatus L.";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Humulus lupulus L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Humulus lupulus L.";1;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Hypericum dubium Leers";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Iris pseudacorus L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Lonicera periclymenum L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Lonicera periclymenum L.";1;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Lysimachia thyrsiflora L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Lythrum salicaria L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Phalaris arundinacea L.";8,75;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Phragmites australis (Cav.) Steud.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Poa trivialis L.";4;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Polygonum persicaria L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Prunus padus L.";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Prunus padus L.";18,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Quercus robur L.";8,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Quercus robur L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Quercus robur L.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Ranunculus flammula L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Rubus fruticosus groep";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Salix caprea L.";8,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Salix caprea groep";8,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Solanum dulcamara L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Sorbus aucuparia L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Sorbus aucuparia L.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Stellaria media (L.) Vill.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Viburnum opulus L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Viburnum opulus L.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Calamagrostis";4;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Taraxacum";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Atrichum undulatum";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Brachythecium rutabulum";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Dicranella heteromalla";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Eurhynchium praelongum";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Mnium hornum";1;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI187082_1";"Alnus glutinosa (L.) Gaertn.";20,6438756182218;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI187082_1";"Betula pubescens";12,4594989982633;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI187082_1";"Quercus robur L.";2,44241876381926;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI187082_2";"Phragmites australis (Cav.) Steud.";37,5;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_2";"Galium palustre L.";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_2";"Carex acutiformis Ehrh.";87,5;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_2";"Rubus fruticosus groep";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_2";"Prunus padus L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_2";"Humulus lupulus L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_2";"Calamagrostis canescens (Weber) Roth";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_2";"Phalaris arundinacea L.";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_2";"Deschampsia cespitosa (L.) Beauv.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_2";"Lysimachia vulgaris L.";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_2";"Glyceria fluitans (L.) R. Brown";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_2";"Fraxinus excelsior L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_2";"Myosoton aquaticum (L.) Moench";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_2";"Polygonum hydropiper L.";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_2";"Juncus effusus L.";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_2";"Sorbus aucuparia L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_2";"Bidens frondosa L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI187082_2";"Viburnum opulus L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
