"ID";"IDPlots";"Kenmerk";"Waarde";"Vegetatielaag";"TypeKenmerk";"Type";"Invoertype";"Eenheid"
"IV2014092910023849";"ZSCPQ074";"Galium aparine L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092910023849";"ZSCPQ074";"Poa trivialis L.";10;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092910023849";"ZSCPQ074";"Phalaris arundinacea L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092910023849";"ZSCPQ074";"Polygonum hydropiper L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092910023849";"ZSCPQ074";"Cirsium arvense (L.) Scop.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092910023849";"ZSCPQ074";"Urtica dioica L.";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092910023849";"ZSCPQ074";"Rumex obtusifolius groep";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092910023849";"ZSCPQ074";"Calystegia sepium (L.) R. Brown";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092910023849";"ZSCPQ074";"Solanum dulcamara L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092910023849";"ZSCPQ074";"Salix viminalis L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092910023849";"ZSCPQ074";"Salix fragilis L.";10;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092910023849";"ZSCPQ074";"Cardamine amara L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092910023849";"ZSCPQ074";"Salix dasyclados Wimm.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092910023849";"ZSCPQ074";"Impatiens glandulifera Royle";80;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101310092570";"ZSCPQ160";"Atriplex prostrata Boucher ex DC.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101310092570";"ZSCPQ160";"Scirpus maritimus L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101310092570";"ZSCPQ160";"Elymus athericus (Link) Kerguélen";97;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101311500760";"ZSCPQ174";"Agrostis stolonifera L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101311500760";"ZSCPQ174";"Glaux maritima L.";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101311500760";"ZSCPQ174";"Aster tripolium L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101311500760";"ZSCPQ174";"Scirpus maritimus L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101311500760";"ZSCPQ174";"Triglochin maritima L.";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101311500760";"ZSCPQ174";"Puccinellia maritima (Huds.) Parl.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101311500760";"ZSCPQ174";"Salicornia europaea L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101311500760";"ZSCPQ174";"Elymus athericus (Link) Kerguélen";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101311500760";"ZSCPQ174";"Spergularia maritima (All.) Chiov.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101311500760";"ZSCPQ174";"Plantago maritima L.";50;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101311500760";"ZSCPQ174";"Festuca rubra subsp. litoralis (G.F.W. Mey.) Auquier";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101311500760";"ZSCPQ174";"Spartina townsendii H. et J. Groves";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101311500760";"ZSCPQ174";"Salicornia procumbens Smith";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101313450186";"ZSCPQ178";"Agrostis stolonifera L.";60;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101313450186";"ZSCPQ178";"Atriplex prostrata Boucher ex DC.";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101313450186";"ZSCPQ178";"Juncus gerardii Loisel.";12;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101313450186";"ZSCPQ178";"Glaux maritima L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101313450186";"ZSCPQ178";"Aster tripolium L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101313450186";"ZSCPQ178";"Scirpus maritimus L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101313450186";"ZSCPQ178";"Puccinellia maritima (Huds.) Parl.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101313450186";"ZSCPQ178";"Elymus athericus (Link) Kerguélen";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101313450186";"ZSCPQ178";"Plantago maritima L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101313450186";"ZSCPQ178";"Festuca rubra subsp. litoralis (G.F.W. Mey.) Auquier";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101310230565";"ZSCPQ162";"Juncus gerardii Loisel.";80;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101310230565";"ZSCPQ162";"Glaux maritima L.";30;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101310230565";"ZSCPQ162";"Aster tripolium L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101310230565";"ZSCPQ162";"Scirpus maritimus L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101310230565";"ZSCPQ162";"Triglochin maritima L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101310230565";"ZSCPQ162";"Plantago maritima L.";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101316244338";"ZSCPQ201";"Agrostis stolonifera L.";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101316244338";"ZSCPQ201";"Atriplex prostrata Boucher ex DC.";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101316244338";"ZSCPQ201";"Scirpus maritimus L.";90;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101315545123";"ZSCPQ194";"Atriplex prostrata Boucher ex DC.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101315545123";"ZSCPQ194";"Aster tripolium L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101315545123";"ZSCPQ194";"Scirpus maritimus L.";50;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101315545123";"ZSCPQ194";"Spergularia maritima (All.) Chiov.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101315545123";"ZSCPQ194";"Cochlearia officinalis ssp. officinalis";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101316163836";"ZSCPQ199";"Atriplex prostrata Boucher ex DC.";40;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101316163836";"ZSCPQ199";"Aster tripolium L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101316163836";"ZSCPQ199";"Scirpus maritimus L.";40;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101316163836";"ZSCPQ199";"Spergularia maritima (All.) Chiov.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101316163836";"ZSCPQ199";"Cochlearia officinalis ssp. officinalis";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101312091315";"ZSCPQ176";"Agrostis stolonifera L.";40;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101312091315";"ZSCPQ176";"Atriplex prostrata Boucher ex DC.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101312091315";"ZSCPQ176";"Glaux maritima L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101312091315";"ZSCPQ176";"Aster tripolium L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101312091315";"ZSCPQ176";"Triglochin maritima L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101312091315";"ZSCPQ176";"Elymus athericus (Link) Kerguélen";12;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101312091315";"ZSCPQ176";"Plantago maritima L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101312091315";"ZSCPQ176";"Festuca rubra subsp. litoralis (G.F.W. Mey.) Auquier";50;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101313542398";"ZSCPQ179";"Scirpus maritimus L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101313542398";"ZSCPQ179";"Triglochin maritima L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101313542398";"ZSCPQ179";"Salicornia europaea L.";30;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101313542398";"ZSCPQ179";"Spergularia maritima (All.) Chiov.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101313590723";"ZSCPQ180";"Agrostis stolonifera L.";80;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101313590723";"ZSCPQ180";"Atriplex prostrata Boucher ex DC.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101313590723";"ZSCPQ180";"Glaux maritima L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101313590723";"ZSCPQ180";"Aster tripolium L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101313590723";"ZSCPQ180";"Scirpus maritimus L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101313590723";"ZSCPQ180";"Triglochin maritima L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101313590723";"ZSCPQ180";"Elymus athericus (Link) Kerguélen";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101313590723";"ZSCPQ180";"Plantago maritima L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101313590723";"ZSCPQ180";"Festuca rubra subsp. litoralis (G.F.W. Mey.) Auquier";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101313400263";"ZSCPQ177";"Agrostis stolonifera L.";30;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101313400263";"ZSCPQ177";"Atriplex prostrata Boucher ex DC.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101313400263";"ZSCPQ177";"Glaux maritima L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101313400263";"ZSCPQ177";"Aster tripolium L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101313400263";"ZSCPQ177";"Scirpus maritimus L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101313400263";"ZSCPQ177";"Triglochin maritima L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101313400263";"ZSCPQ177";"Puccinellia maritima (Huds.) Parl.";30;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101313400263";"ZSCPQ177";"Salicornia europaea L.";30;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101313400263";"ZSCPQ177";"Spergularia maritima (All.) Chiov.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101313400263";"ZSCPQ177";"Plantago maritima L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101313400263";"ZSCPQ177";"Spartina townsendii H. et J. Groves";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100713420044";"ZSCPQ007";"Phragmites australis (Cav.) Steud.";97;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100713420044";"ZSCPQ007";"Carex acuta L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100713420044";"ZSCPQ007";"Atriplex prostrata Boucher ex DC.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121310554931";"ZSCPQ281";"Agrostis stolonifera L.";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121310554931";"ZSCPQ281";"Atriplex prostrata Boucher ex DC.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121310554931";"ZSCPQ281";"Glaux maritima L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121310554931";"ZSCPQ281";"Aster tripolium L.";17;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121310554931";"ZSCPQ281";"Scirpus maritimus L.";32;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121310554931";"ZSCPQ281";"Puccinellia maritima (Huds.) Parl.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121311063584";"ZSCPQ278";"Phragmites australis (Cav.) Steud.";50;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121311063584";"ZSCPQ278";"Agrostis stolonifera L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121311063584";"ZSCPQ278";"Aster tripolium L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121311063584";"ZSCPQ278";"Scirpus maritimus L.";50;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121311092263";"ZSCPQ275";"Phragmites australis (Cav.) Steud.";90;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121311161785";"ZSCPQ277";"Phragmites australis (Cav.) Steud.";90;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121310230621";"ZSCPQ283";"Phragmites australis (Cav.) Steud.";90;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121310230621";"ZSCPQ283";"Aster tripolium L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121310230621";"ZSCPQ283";"Scirpus maritimus L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121310504390";"ZSCPQ282";"Galium aparine L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121310504390";"ZSCPQ282";"Phragmites australis (Cav.) Steud.";90;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121310504390";"ZSCPQ282";"Cirsium arvense (L.) Scop.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121310504390";"ZSCPQ282";"Calystegia sepium (L.) R. Brown";10;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121310504390";"ZSCPQ282";"Atriplex prostrata Boucher ex DC.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121310504390";"ZSCPQ282";"Scirpus maritimus L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121310504390";"ZSCPQ282";"Elymus athericus (Link) Kerguélen";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121310504390";"ZSCPQ282";"Elaeagnus";1;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121211135257";"ZSCPQ240";"Phragmites australis (Cav.) Steud.";90;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121211135257";"ZSCPQ240";"Scirpus maritimus L.";10;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121215485360";"ZSCPQ247";"Phragmites australis (Cav.) Steud.";90;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121215485360";"ZSCPQ247";"Scirpus maritimus L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121215031282";"ZSCPQ248";"Agrostis stolonifera L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121215031282";"ZSCPQ248";"Atriplex prostrata Boucher ex DC.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121215031282";"ZSCPQ248";"Glaux maritima L.";50;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121215031282";"ZSCPQ248";"Aster tripolium L.";67;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121216304442";"ZSCPQ258";"Glaux maritima L.";87;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121216304442";"ZSCPQ258";"Cotula coronopifolia L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121216304442";"ZSCPQ258";"Spergularia salina J. et C. Presl";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121213410683";"ZSCPQ242";"Agrostis stolonifera L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121213410683";"ZSCPQ242";"Atriplex prostrata Boucher ex DC.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121213410683";"ZSCPQ242";"Glaux maritima L.";60;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121213410683";"ZSCPQ242";"Aster tripolium L.";70;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121213410683";"ZSCPQ242";"Scirpus maritimus L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121216420845";"ZSCPQ273";"Phragmites australis (Cav.) Steud.";87;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121216420845";"ZSCPQ273";"Agrostis stolonifera L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121216420845";"ZSCPQ273";"Scirpus maritimus L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121209285905";"ZSCPQ230";"Phragmites australis (Cav.) Steud.";70;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121209285905";"ZSCPQ230";"Scutellaria galericulata L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121209285905";"ZSCPQ230";"Cirsium arvense (L.) Scop.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121209285905";"ZSCPQ230";"Urtica dioica L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121209285905";"ZSCPQ230";"Calamagrostis epigejos (L.) Roth";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121209285905";"ZSCPQ230";"Elymus repens (L.) Gould";12;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121209285905";"ZSCPQ230";"Senecio jacobaea L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121209285905";"ZSCPQ230";"Sambucus nigra L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121209285905";"ZSCPQ230";"Agrostis stolonifera L.";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121209285905";"ZSCPQ230";"Sonchus arvensis L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121209285905";"ZSCPQ230";"Scirpus maritimus L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121209285905";"ZSCPQ230";"Epilobium parviflorum Schreb.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121209285905";"ZSCPQ230";"Elymus athericus (Link) Kerguélen";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121214153466";"ZSCPQ245";"Phragmites australis (Cav.) Steud.";40;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121214153466";"ZSCPQ245";"Agrostis stolonifera L.";10;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121214153466";"ZSCPQ245";"Atriplex prostrata Boucher ex DC.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121214153466";"ZSCPQ245";"Juncus gerardii Loisel.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121214153466";"ZSCPQ245";"Apium graveolens L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121214153466";"ZSCPQ245";"Aster tripolium L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121214153466";"ZSCPQ245";"Scirpus maritimus L.";40;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121214153466";"ZSCPQ245";"Elymus athericus (Link) Kerguélen";10;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016120512033460";"ZSCPQ222";"Phragmites australis (Cav.) Steud.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016120512033460";"ZSCPQ222";"Cirsium arvense (L.) Scop.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016120512033460";"ZSCPQ222";"Glaux maritima L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016120512033460";"ZSCPQ222";"Scirpus maritimus L.";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016120512033460";"ZSCPQ222";"Elymus athericus (Link) Kerguélen";80;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112714593329";"ZSCPQ278";"Phragmites australis (Cav.) Steud.";40;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112714593329";"ZSCPQ278";"Agrostis stolonifera L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112714593329";"ZSCPQ278";"Aster tripolium L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112714593329";"ZSCPQ278";"Scirpus maritimus L.";52;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112714593329";"ZSCPQ278";"Elymus athericus (Link) Kerguélen";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710235801";"ZSCPQ123";"Cardamine pratensis L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710235801";"ZSCPQ123";"Lycopus europaeus L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710235801";"ZSCPQ123";"Galium aparine L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710235801";"ZSCPQ123";"Poa trivialis L.";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710235801";"ZSCPQ123";"Phragmites australis (Cav.) Steud.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710235801";"ZSCPQ123";"Iris pseudacorus L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710235801";"ZSCPQ123";"Polygonum hydropiper L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710235801";"ZSCPQ123";"Angelica sylvestris L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710235801";"ZSCPQ123";"Urtica dioica L.";10;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710235801";"ZSCPQ123";"Mentha aquatica L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710235801";"ZSCPQ123";"Valeriana repens Host";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710235801";"ZSCPQ123";"Anthriscus sylvestris (L.) Hoffmann";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710235801";"ZSCPQ123";"Calystegia sepium (L.) R. Brown";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710235801";"ZSCPQ123";"Symphytum officinale L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710235801";"ZSCPQ123";"Apium nodiflorum (L.) Lag.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710235801";"ZSCPQ123";"Cardamine amara L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710235801";"ZSCPQ123";"Impatiens glandulifera Royle";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710235801";"ZSCPQ123";"Rumex obtusifolius subsp. transiens (Simonk.) Rech. f.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710235801";"ZSCPQ123";"Brachythecium rutabulum (Hedw.) Schimp.";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710235801";"ZSCPQ123";"Kindbergia praelonga (Hedw.) Ochyra";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710235801";"ZSCPQ123";"Plagiomnium";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710235801";"ZSCPQ123";"Hepatica";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710235801";"ZSCPQ123";"Salix x smithiana auct. non Willd.";7;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710235801";"ZSCPQ123";"Salix dasyclados Wimm.";57;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112710235801";"ZSCPQ123";"Salix x mollissima Hoffm. ex Elwert";4;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112614015766";"ZSCPQ130";"Galium aparine L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112614015766";"ZSCPQ130";"Poa trivialis L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112614015766";"ZSCPQ130";"Urtica dioica L.";27;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112614015766";"ZSCPQ130";"Anthriscus sylvestris (L.) Hoffmann";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112614015766";"ZSCPQ130";"Calystegia sepium (L.) R. Brown";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112614015766";"ZSCPQ130";"Solanum dulcamara L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112614015766";"ZSCPQ130";"Cardamine amara L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112614015766";"ZSCPQ130";"Impatiens glandulifera Royle";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112614015766";"ZSCPQ130";"Rumex obtusifolius subsp. transiens (Simonk.) Rech. f.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112614015766";"ZSCPQ130";"Lunularia cruciata (L.) Lindb.";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112614015766";"ZSCPQ130";"Calystegia sepium (L.) R. Brown";1;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013112614015766";"ZSCPQ130";"Solanum dulcamara L.";1;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
