"ID";"IDPlots";"Kenmerk";"Waarde";"Vegetatielaag";"TypeKenmerk";"Type";"Invoertype";"Eenheid";"IDSegments"
"MHK211193";211193;"Ilex aquifolium L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK211193";211193;"Rubus idaeus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK211193";211193;"Lonicera periclymenum L.";1;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK211193";211193;"Humulus lupulus L.";1;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK211193";211193;"Salix cinerea L.";18,75;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK211193";211193;"Alnus glutinosa (L.) Gaertn.";8,75;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK211193";211193;"Fraxinus excelsior L.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK211193";211193;"Alnus incana (L.) Moench";18,75;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK211193";211193;"Ilex aquifolium L.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK211193";211193;"Prunus serotina Ehrh.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK211193";211193;"Alnus glutinosa (L.) Gaertn.";37,5;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK211193";211193;"Populus";37,5;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK211193";211193;"Quercus robur L.";18,75;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK211193";211193;"Alnus incana (L.) Moench";37,5;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK211193";211193;"Sorbus aucuparia L.";8,75;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK211193";211193;"groeiklasse 2";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"MHK211193";211193;"groeiklasse 3";0;NA;"studiegroep";"Ja/nee";NA;NA;NA
"MHK211193";211193;"groeiklasse 4";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"MHK211193";211193;"groeiklasse 5";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"MHK211193";211193;"groeiklasse 6";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"MHK211193";211193;"groeiklasse 7";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"MHK211193";211193;"Kruidlaag";87,5;NA;"studiegroep";"Percentage";NA;"%";NA
"MHK211193";211193;"Struiklaag";62,5;NA;"studiegroep";"Percentage";NA;"%";NA
"MHK211193";211193;"Boomlaag";87,5;NA;"studiegroep";"Percentage";NA;"%";NA
"MHK211193";211193;"Kruidlaag (incl. moslaag)";90;NA;"studiegroep";"Percentage";NA;"%";NA
"MHK211193";211193;"Alnus glutinosa (L.) Gaertn.";8,55780080429385;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"MHK211193";211193;"Alnus incana (L.) Moench";2,98360017138262;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"MHK211193";211193;"Quercus robur";5,79891780515954;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"MHK211193";211193;"Salix";1,43735347552194;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"MHK211193";211193;"Sorbus aucuparia L.";0,229134197169362;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"MHK2198";2198;"Rubus fruticosus groep";37,5;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Convallaria majalis L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Circaea lutetiana L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Sorbus aucuparia L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Prunus serotina Ehrh.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Galium aparine L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Hedera helix L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Urtica dioica L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Lapsana communis L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Primula elatior (L.) Hill";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Taraxacum Wiggers";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Geum urbanum L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Senecio jacobaea L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Carpinus betulus L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Cardamine hirsuta L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Carex sylvatica Huds.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Ilex aquifolium L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Acer pseudoplatanus L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Sambucus nigra L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Dryopteris carthusiana (Vill.) H.P. Fuchs";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Corylus avellana L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Frangula alnus Mill.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Ilex aquifolium L.";8,75;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Sorbus aucuparia L.";8,75;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Corylus avellana L.";8,75;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Acer pseudoplatanus L.";8,75;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Sambucus nigra L.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Carpinus betulus L.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Quercus robur L.";87,5;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Carpinus betulus L.";18,75;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Sorbus aucuparia L.";18,75;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Betula";8,75;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Corylus avellana L.";18,75;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Acer pseudoplatanus L.";0,25;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Ilex aquifolium L.";0,25;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Frangula alnus Mill.";0,25;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Fagus sylvatica L.";8,75;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"Quercus rubra L.";0,25;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK2198";2198;"groeiklasse 2";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"MHK2198";2198;"groeiklasse 3";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"MHK2198";2198;"groeiklasse 4";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"MHK2198";2198;"groeiklasse 5";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"MHK2198";2198;"groeiklasse 6";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"MHK2198";2198;"groeiklasse 7";0;NA;"studiegroep";"Ja/nee";NA;NA;NA
"MHK2198";2198;"Kruidlaag";37,5;NA;"studiegroep";"Percentage";NA;"%";NA
"MHK2198";2198;"Struiklaag";37,5;NA;"studiegroep";"Percentage";NA;"%";NA
"MHK2198";2198;"Boomlaag";87,5;NA;"studiegroep";"Percentage";NA;"%";NA
"MHK2198";2198;"Kruidlaag (incl. moslaag)";37,5;NA;"studiegroep";"Percentage";NA;"%";NA
"MHK2198";2198;"Acer pseudoplatanus L.";0,189558631496936;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"MHK2198";2198;"Betula pendula";1,65693593958758;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"MHK2198";2198;"Carpinus betulus L.";3,49717658619357;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"MHK2198";2198;"Corylus avellana L.";0,431792345848408;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"MHK2198";2198;"Fagus sylvatica L.";1,20543522940585;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"MHK2198";2198;"Frangula alnus Mill.";0,301358807351461;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"MHK2198";2198;"Ilex aquifolium L.";0,32250050727267;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"MHK2198";2198;"Quercus robur";36,3338275757198;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"MHK2198";2198;"Sorbus aucuparia L.";0,628159321387767;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"MHK230930";230930;"Molinia caerulea (L.) Moench";87,5;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK230930";230930;"Rubus";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK230930";230930;"Lonicera periclymenum L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK230930";230930;"Lysimachia vulgaris L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK230930";230930;"Dryopteris carthusiana (Vill.) H.P. Fuchs";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK230930";230930;"Quercus robur L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK230930";230930;"Athyrium filix-femina (L.) Roth";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK230930";230930;"Juncus conglomeratus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK230930";230930;"Calamagrostis canescens (Weber) Roth";4;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK230930";230930;"Frangula alnus Mill.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK230930";230930;"Quercus rubra L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK230930";230930;"Agrostis canina L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK230930";230930;"Juncus effusus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK230930";230930;"Larix";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK230930";230930;"Eupatorium";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK230930";230930;"Carex";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK230930";230930;"Galium";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK230930";230930;"Lythrum";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK230930";230930;"Equisetum fluviatile L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK230930";230930;"Betula";18,75;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK230930";230930;"Frangula alnus Mill.";8,75;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK230930";230930;"Salix";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK230930";230930;"Betula";87,5;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK230930";230930;"groeiklasse 2";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"MHK230930";230930;"groeiklasse 3";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"MHK230930";230930;"groeiklasse 4";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"MHK230930";230930;"groeiklasse 5";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"MHK230930";230930;"groeiklasse 6";0;NA;"studiegroep";"Ja/nee";NA;NA;NA
"MHK230930";230930;"groeiklasse 7";0;NA;"studiegroep";"Ja/nee";NA;NA;NA
"MHK230930";230930;"Kruidlaag";87,5;NA;"studiegroep";"Percentage";NA;"%";NA
"MHK230930";230930;"Struiklaag";37,5;NA;"studiegroep";"Percentage";NA;"%";NA
"MHK230930";230930;"Boomlaag";87,5;NA;"studiegroep";"Percentage";NA;"%";NA
"MHK230930";230930;"Kruidlaag (incl. moslaag)";125;NA;"studiegroep";"Percentage";NA;"%";NA
"MHK230930";230930;"Betula pendula";28,8193615045256;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"MHK230930";230930;"Frangula alnus Mill.";0,611338838764339;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"MHK23257";23257;"Stellaria holostea L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Anemone nemorosa L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Hyacinthoides non-scripta (L.) Chouard ex Rothm.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Adoxa moschatellina L.";4;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Acer pseudoplatanus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Fraxinus excelsior L.";4;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Alnus glutinosa (L.) Gaertn.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Ranunculus ficaria L.";37,5;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Epilobium montanum L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Epilobium hirsutum L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Corylus avellana L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Sambucus nigra L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Poa annua L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Poa trivialis L.";8,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Carex remota Jusl. ex L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Milium effusum L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Rubus fruticosus groep";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Juncus effusus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Stellaria graminea L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Geum urbanum L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Deschampsia cespitosa (L.) Beauv.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Athyrium filix-femina (L.) Roth";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Dryopteris carthusiana (Vill.) H.P. Fuchs";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Holcus lanatus L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Urtica dioica L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Chrysosplenium oppositifolium L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Filipendula ulmaria (L.) Maxim.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Veronica beccabunga L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Carex strigosa Huds.";8,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Veronica montana L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Lapsana communis L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Cardamine amara L.";4;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Rumex sanguineus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Ranunculus repens L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Rumex obtusifolius L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Taraxacum Wiggers";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Galium uliginosum L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Plantago major L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Callitriche";4;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Scrophularia nodosa L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Dactylis glomerata L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Lycopus europaeus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Carpinus betulus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Cirsium arvense (L.) Scop.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Rubus idaeus L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Dryopteris dilatata (Hoffmann) A. Gray";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Glechoma hederacea L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Chrysosplenium alternifolium L.";4;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Geranium robertianum L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Tussilago";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Corylus avellana L.";8,75;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Sambucus nigra L.";1;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Fraxinus excelsior L.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Carpinus betulus L.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Acer pseudoplatanus L.";18,75;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Corylus avellana L.";37,5;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Carpinus betulus L.";18,75;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Alnus glutinosa (L.) Gaertn.";37,5;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Sorbus aucuparia L.";1;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Fraxinus excelsior L.";0,25;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Salix";0,25;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"Betula pubescens Ehrh.";0,25;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK23257";23257;"groeiklasse 2";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"MHK23257";23257;"groeiklasse 3";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"MHK23257";23257;"groeiklasse 4";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"MHK23257";23257;"groeiklasse 5";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"MHK23257";23257;"groeiklasse 6";0;NA;"studiegroep";"Ja/nee";NA;NA;NA
"MHK23257";23257;"groeiklasse 7";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"MHK23257";23257;"Kruidlaag";62,5;NA;"studiegroep";"Percentage";NA;"%";NA
"MHK23257";23257;"Struiklaag";8,75;NA;"studiegroep";"Percentage";NA;"%";NA
"MHK23257";23257;"Boomlaag";87,5;NA;"studiegroep";"Percentage";NA;"%";NA
"MHK23257";23257;"Kruidlaag (incl. moslaag)";65;NA;"studiegroep";"Percentage";NA;"%";NA
"MHK23257";23257;"Acer pseudoplatanus L.";8,9060570727142;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"MHK23257";23257;"Betula pendula";0,77762244601749;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"MHK23257";23257;"Corylus avellana L.";2,26326532899535;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"MHK23257";23257;"Fagus sylvatica L.";8,44519698843658;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"MHK23257";23257;"Quercus robur";9,53203292695411;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"MHK234297";234297;"Urtica dioica L.";87,5;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Equisetum telmateia Ehrh.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Cardamine amara L.";4;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Rubus fruticosus groep";18,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Hedera helix L.";37,5;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Ranunculus ficaria L.";18,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Geranium robertianum L.";8,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Galium aparine L.";4;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Anemone nemorosa L.";18,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Caltha palustris L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Adoxa moschatellina L.";8,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Arum maculatum L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Poa trivialis L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Polygonatum multiflorum (L.) All.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Lamium galeobdolon (L.) L.";8,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Silene dioica (L.) Clairv.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Circaea lutetiana L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Crataegus monogyna Jacq.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Ribes rubrum L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Paris quadrifolia L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Viburnum opulus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Stachys sylvatica L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Allium ursinum L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Geum urbanum L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Aegopodium podagraria L.";8,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Filipendula ulmaria (L.) Maxim.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Angelica sylvestris L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Glechoma hederacea L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Humulus lupulus L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Heracleum sphondylium L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Primula elatior (L.) Hill";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Sambucus nigra L.";37,5;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Crataegus monogyna Jacq.";18,75;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Hedera helix L.";1;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Alnus glutinosa (L.) Gaertn.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Corylus avellana L.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Lonicera periclymenum L.";1;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Alnus incana (L.) Moench";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Populus";87,5;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Alnus glutinosa (L.) Gaertn.";37,5;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Hedera helix L.";18,75;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Crataegus monogyna Jacq.";0,25;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Salix alba L.";8,75;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Quercus robur L.";8,75;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"MHK234297";234297;"Fraxinus excelsior L.";0,25;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
