"Scenario";"ID";"IDPlots";"Habitattype";"Habitatsubtype";"Versie";"Criterium";"Indicator";"Status_indicator";"Belang";"SBZH";"PlotWeight";"StratumWeight";"WeightComb"
"Cirkelplot";"IV2018030514502970";"3734950";"6230";"6230_hn";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Buiten";83;9,17159716811805;7,61242564953798
"Cirkelplot";"IV2018030514502970";"3734950";"6230";"6230_hn";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Buiten";83;9,17159716811805;7,61242564953798
"Cirkelplot";"IV2018030514502970";"3734950";"6230";"6230_hn";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Buiten";83;9,17159716811805;7,61242564953798
"Cirkelplot";"IV2018030514502970";"3734950";"6230";"6230_hn";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Buiten";83;9,17159716811805;7,61242564953798
"Cirkelplot";"IV2018030514502970";"3734950";"6230";"6230_hn";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";TRUE;"zb";"Buiten";83;9,17159716811805;7,61242564953798
"Cirkelplot";"IV2018030614095561";"7203174";"6410";"6410_mo";"Versie 2.0";"Structuur";"lage schijngrassen";FALSE;"b";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030614095561";"7203174";"6410";"6410_mo";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030614095561";"7203174";"6410";"6410_mo";"Versie 2.0";"Vegetatie";"sleutelsoorten";FALSE;"b";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030614095561";"7203174";"6410";"6410_mo";"Versie 2.0";"Verstoring";"eutrofiëring";TRUE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030614095561";"7203174";"6410";"6410_mo";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030614095561";"7203174";"6410";"6410_mo";"Versie 2.0";"Verstoring";"verbossing/verstruweling";TRUE;"b";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030614095561";"7203174";"6410";"6410_mo";"Versie 2.0";"Verstoring";"verdroging";TRUE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030614095561";"7203174";"6410";"6410_mo";"Versie 2.0";"Verstoring";"vergrassing";TRUE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030614095561";"7203174";"6410";"6410_mo";"Versie 2.0";"Verstoring";"vernatting";TRUE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030614095561";"7203174";"6410";"6410_mo";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030614095561";"7203174";"6410";"6410_mo";"Versie 2.0";"Verstoring";"verzuring";TRUE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030614095561";"7203174";"6410";"6410_mo";"Versie 3";"Structuur";"levensvormen";FALSE;"b";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030614095561";"7203174";"6410";"6410_mo";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030614095561";"7203174";"6410";"6410_mo";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030614095561";"7203174";"6410";"6410_mo";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030614095561";"7203174";"6410";"6410_mo";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030614095561";"7203174";"6410";"6410_mo";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030614095561";"7203174";"6410";"6410_mo";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030614095561";"7203174";"6410";"6410_mo";"Versie 3";"Verstoring";"verdroging";TRUE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030614095561";"7203174";"6410";"6410_mo";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030614095561";"7203174";"6410";"6410_mo";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030614095561";"7203174";"6410";"6410_mo";"Versie 3";"Verstoring";"vernatting";TRUE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030614095561";"7203174";"6410";"6410_mo";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";TRUE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030614095561";"7203174";"6410";"6410_mo";"Versie 3";"Verstoring";"verzuring";TRUE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030711143521";"5624882";"6410";"6410_ve";"Versie 2.0";"Structuur";"lage schijngrassen";FALSE;"b";"Binnen";50;3,07492932108213;1,53746466054106
"Cirkelplot";"IV2018030711143521";"5624882";"6410";"6410_ve";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";50;3,07492932108213;1,53746466054106
"Cirkelplot";"IV2018030711143521";"5624882";"6410";"6410_ve";"Versie 2.0";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";50;3,07492932108213;1,53746466054106
"Cirkelplot";"IV2018030711143521";"5624882";"6410";"6410_ve";"Versie 2.0";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";50;3,07492932108213;1,53746466054106
"Cirkelplot";"IV2018030711143521";"5624882";"6410";"6410_ve";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";50;3,07492932108213;1,53746466054106
"Cirkelplot";"IV2018030711143521";"5624882";"6410";"6410_ve";"Versie 2.0";"Verstoring";"verbossing/verstruweling";TRUE;"b";"Binnen";50;3,07492932108213;1,53746466054106
"Cirkelplot";"IV2018030711143521";"5624882";"6410";"6410_ve";"Versie 2.0";"Verstoring";"verdroging";FALSE;"zb";"Binnen";50;3,07492932108213;1,53746466054106
"Cirkelplot";"IV2018030711143521";"5624882";"6410";"6410_ve";"Versie 2.0";"Verstoring";"vergrassing";TRUE;"zb";"Binnen";50;3,07492932108213;1,53746466054106
"Cirkelplot";"IV2018030711143521";"5624882";"6410";"6410_ve";"Versie 2.0";"Verstoring";"vernatting";TRUE;"zb";"Binnen";50;3,07492932108213;1,53746466054106
"Cirkelplot";"IV2018030711143521";"5624882";"6410";"6410_ve";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Binnen";50;3,07492932108213;1,53746466054106
"Cirkelplot";"IV2018030711143521";"5624882";"6410";"6410_ve";"Versie 2.0";"Verstoring";"verzuring";TRUE;"zb";"Binnen";50;3,07492932108213;1,53746466054106
"Cirkelplot";"IV2018030711143521";"5624882";"6410";"6410_ve";"Versie 3";"Structuur";"levensvormen";FALSE;"b";"Binnen";50;3,07492932108213;1,53746466054106
"Cirkelplot";"IV2018030711143521";"5624882";"6410";"6410_ve";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Binnen";50;3,07492932108213;1,53746466054106
"Cirkelplot";"IV2018030711143521";"5624882";"6410";"6410_ve";"Versie 3";"Vegetatie";"sleutelsoorten";FALSE;"b";"Binnen";50;3,07492932108213;1,53746466054106
"Cirkelplot";"IV2018030711143521";"5624882";"6410";"6410_ve";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";50;3,07492932108213;1,53746466054106
"Cirkelplot";"IV2018030711143521";"5624882";"6410";"6410_ve";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";50;3,07492932108213;1,53746466054106
"Cirkelplot";"IV2018030711143521";"5624882";"6410";"6410_ve";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Binnen";50;3,07492932108213;1,53746466054106
"Cirkelplot";"IV2018030711143521";"5624882";"6410";"6410_ve";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Binnen";50;3,07492932108213;1,53746466054106
"Cirkelplot";"IV2018030711143521";"5624882";"6410";"6410_ve";"Versie 3";"Verstoring";"verdroging";FALSE;"zb";"Binnen";50;3,07492932108213;1,53746466054106
"Cirkelplot";"IV2018030711143521";"5624882";"6410";"6410_ve";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Binnen";50;3,07492932108213;1,53746466054106
"Cirkelplot";"IV2018030711143521";"5624882";"6410";"6410_ve";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";50;3,07492932108213;1,53746466054106
"Cirkelplot";"IV2018030711143521";"5624882";"6410";"6410_ve";"Versie 3";"Verstoring";"vernatting";TRUE;"zb";"Binnen";50;3,07492932108213;1,53746466054106
"Cirkelplot";"IV2018030711143521";"5624882";"6410";"6410_ve";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";TRUE;"zb";"Binnen";50;3,07492932108213;1,53746466054106
"Cirkelplot";"IV2018030711143521";"5624882";"6410";"6410_ve";"Versie 3";"Verstoring";"verzuring";TRUE;"zb";"Binnen";50;3,07492932108213;1,53746466054106
"Cirkelplot";"IV2018030712002428";"589698";"6230";"6230_hnk";"Versie 2.0";"Structuur";"hoogopschietende soorten";TRUE;"b";"Binnen";50;3,4240125715217;1,71200628576085
"Cirkelplot";"IV2018030712002428";"589698";"6230";"6230_hnk";"Versie 2.0";"Structuur";"horizontale structuur";FALSE;"b";"Binnen";50;3,4240125715217;1,71200628576085
"Cirkelplot";"IV2018030712002428";"589698";"6230";"6230_hnk";"Versie 2.0";"Vegetatie";"aantal sleutelsoorten per groep";FALSE;"b";"Binnen";50;3,4240125715217;1,71200628576085
"Cirkelplot";"IV2018030712002428";"589698";"6230";"6230_hnk";"Versie 2.0";"Vegetatie";"aantal sleutelsoorten totaal";TRUE;"b";"Binnen";50;3,4240125715217;1,71200628576085
"Cirkelplot";"IV2018030712002428";"589698";"6230";"6230_hnk";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";50;3,4240125715217;1,71200628576085
"Cirkelplot";"IV2018030712002428";"589698";"6230";"6230_hnk";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";50;3,4240125715217;1,71200628576085
"Cirkelplot";"IV2018030712002428";"589698";"6230";"6230_hnk";"Versie 2.0";"Verstoring";"verbossing/verstruweling";TRUE;"b";"Binnen";50;3,4240125715217;1,71200628576085
"Cirkelplot";"IV2018030712002428";"589698";"6230";"6230_hnk";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Binnen";50;3,4240125715217;1,71200628576085
"Cirkelplot";"IV2018030712002428";"589698";"6230";"6230_hnk";"Versie 2.0";"Verstoring";"vervilting";TRUE;"zb";"Binnen";50;3,4240125715217;1,71200628576085
"Cirkelplot";"IV2018030712002428";"589698";"6230";"6230_hnk";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";50;3,4240125715217;1,71200628576085
"Cirkelplot";"IV2018030712002428";"589698";"6230";"6230_hnk";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";50;3,4240125715217;1,71200628576085
"Cirkelplot";"IV2018030712002428";"589698";"6230";"6230_hnk";"Versie 3";"Verstoring";"eutrofiëring";FALSE;"zb";"Binnen";50;3,4240125715217;1,71200628576085
"Cirkelplot";"IV2018030712002428";"589698";"6230";"6230_hnk";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";50;3,4240125715217;1,71200628576085
"Cirkelplot";"IV2018030712002428";"589698";"6230";"6230_hnk";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Binnen";50;3,4240125715217;1,71200628576085
"Cirkelplot";"IV2018030712002428";"589698";"6230";"6230_hnk";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Binnen";50;3,4240125715217;1,71200628576085
"Cirkelplot";"IV2018030712002428";"589698";"6230";"6230_hnk";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Binnen";50;3,4240125715217;1,71200628576085
"Cirkelplot";"IV2018030712002428";"589698";"6230";"6230_hnk";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";50;3,4240125715217;1,71200628576085
"Cirkelplot";"IV2018030712002428";"589698";"6230";"6230_hnk";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";TRUE;"zb";"Binnen";50;3,4240125715217;1,71200628576085
"Cirkelplot";"IV2018030714024007";"6948370";"6410";"6410_mo";"Versie 2.0";"Structuur";"lage schijngrassen";FALSE;"b";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030714024007";"6948370";"6410";"6410_mo";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030714024007";"6948370";"6410";"6410_mo";"Versie 2.0";"Vegetatie";"sleutelsoorten";TRUE;"b";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030714024007";"6948370";"6410";"6410_mo";"Versie 2.0";"Verstoring";"eutrofiëring";TRUE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030714024007";"6948370";"6410";"6410_mo";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030714024007";"6948370";"6410";"6410_mo";"Versie 2.0";"Verstoring";"verbossing/verstruweling";TRUE;"b";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030714024007";"6948370";"6410";"6410_mo";"Versie 2.0";"Verstoring";"verdroging";FALSE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030714024007";"6948370";"6410";"6410_mo";"Versie 2.0";"Verstoring";"vergrassing";TRUE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030714024007";"6948370";"6410";"6410_mo";"Versie 2.0";"Verstoring";"vernatting";TRUE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030714024007";"6948370";"6410";"6410_mo";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030714024007";"6948370";"6410";"6410_mo";"Versie 2.0";"Verstoring";"verzuring";TRUE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030714024007";"6948370";"6410";"6410_mo";"Versie 3";"Structuur";"levensvormen";TRUE;"b";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030714024007";"6948370";"6410";"6410_mo";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030714024007";"6948370";"6410";"6410_mo";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030714024007";"6948370";"6410";"6410_mo";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030714024007";"6948370";"6410";"6410_mo";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030714024007";"6948370";"6410";"6410_mo";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030714024007";"6948370";"6410";"6410_mo";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030714024007";"6948370";"6410";"6410_mo";"Versie 3";"Verstoring";"verdroging";FALSE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030714024007";"6948370";"6410";"6410_mo";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030714024007";"6948370";"6410";"6410_mo";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030714024007";"6948370";"6410";"6410_mo";"Versie 3";"Verstoring";"vernatting";TRUE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030714024007";"6948370";"6410";"6410_mo";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";FALSE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030714024007";"6948370";"6410";"6410_mo";"Versie 3";"Verstoring";"verzuring";TRUE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Cirkelplot";"IV2018030715412818";"783954";"6230";"6230_ha";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Binnen";28;9,00623917481993;2,52174696894958
"Cirkelplot";"IV2018030715412818";"783954";"6230";"6230_ha";"Versie 2.0";"Vegetatie";"sleutelsoorten";FALSE;"b";"Binnen";28;9,00623917481993;2,52174696894958
"Cirkelplot";"IV2018030715412818";"783954";"6230";"6230_ha";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";28;9,00623917481993;2,52174696894958
"Cirkelplot";"IV2018030715412818";"783954";"6230";"6230_ha";"Versie 2.0";"Verstoring";"verbossing/verstruweling";FALSE;"b";"Binnen";28;9,00623917481993;2,52174696894958
"Cirkelplot";"IV2018030715412818";"783954";"6230";"6230_ha";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Binnen";28;9,00623917481993;2,52174696894958
"Cirkelplot";"IV2018030715412818";"783954";"6230";"6230_ha";"Versie 2.0";"Verstoring";"vervilting";TRUE;"zb";"Binnen";28;9,00623917481993;2,52174696894958
"Cirkelplot";"IV2018030715412818";"783954";"6230";"6230_ha";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Binnen";28;9,00623917481993;2,52174696894958
"Cirkelplot";"IV2018030715412818";"783954";"6230";"6230_ha";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";28;9,00623917481993;2,52174696894958
"Cirkelplot";"IV2018030715412818";"783954";"6230";"6230_ha";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";28;9,00623917481993;2,52174696894958
"Cirkelplot";"IV2018030715412818";"783954";"6230";"6230_ha";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";28;9,00623917481993;2,52174696894958
"Cirkelplot";"IV2018030715412818";"783954";"6230";"6230_ha";"Versie 3";"Verstoring";"verbossing";FALSE;"b";"Binnen";28;9,00623917481993;2,52174696894958
"Cirkelplot";"IV2018030715412818";"783954";"6230";"6230_ha";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Binnen";28;9,00623917481993;2,52174696894958
"Cirkelplot";"IV2018030715412818";"783954";"6230";"6230_ha";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";FALSE;"zb";"Binnen";28;9,00623917481993;2,52174696894958
"Cirkelplot";"IV2018030715412818";"783954";"6230";"6230_ha";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";28;9,00623917481993;2,52174696894958
"Cirkelplot";"IV2018030715412818";"783954";"6230";"6230_ha";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";TRUE;"zb";"Binnen";28;9,00623917481993;2,52174696894958
"Cirkelplot";"IV2018030719161925";"1140434";"7140";"7140_meso";"Versie 2.0";"Structuur";"(korst)moslaag";TRUE;"b";"Binnen";80;5,18362950735022;4,14690360588017
"Cirkelplot";"IV2018030719161925";"1140434";"7140";"7140_meso";"Versie 2.0";"Structuur";"dominantie van één soort";TRUE;"b";"Binnen";80;5,18362950735022;4,14690360588017
"Cirkelplot";"IV2018030719161925";"1140434";"7140";"7140_meso";"Versie 2.0";"Structuur";"horizontale structuur";NA;"zb";"Binnen";80;5,18362950735022;4,14690360588017
"Cirkelplot";"IV2018030719161925";"1140434";"7140";"7140_meso";"Versie 2.0";"Structuur";"strooisellaag";TRUE;"b";"Binnen";80;5,18362950735022;4,14690360588017
"Cirkelplot";"IV2018030719161925";"1140434";"7140";"7140_meso";"Versie 2.0";"Vegetatie";"bedekking sleutel- en overige soorten";TRUE;"b";"Binnen";80;5,18362950735022;4,14690360588017
"Cirkelplot";"IV2018030719161925";"1140434";"7140";"7140_meso";"Versie 2.0";"Vegetatie";"sleutelsoorten";FALSE;"b";"Binnen";80;5,18362950735022;4,14690360588017
"Cirkelplot";"IV2018030719161925";"1140434";"7140";"7140_meso";"Versie 2.0";"Verstoring";"structuurschade";NA;"b";"Binnen";80;5,18362950735022;4,14690360588017
"Cirkelplot";"IV2018030719161925";"1140434";"7140";"7140_meso";"Versie 2.0";"Verstoring";"verbossing";TRUE;"zb";"Binnen";80;5,18362950735022;4,14690360588017
"Cirkelplot";"IV2018030719161925";"1140434";"7140";"7140_meso";"Versie 2.0";"Verstoring";"verruiging/vermossing/vergrassing";NA;"zb";"Binnen";80;5,18362950735022;4,14690360588017
"Cirkelplot";"IV2018030719161925";"1140434";"7140";"7140_meso";"Versie 3";"Structuur";"(korst)moslaag";TRUE;"b";"Binnen";80;5,18362950735022;4,14690360588017
"Cirkelplot";"IV2018030719161925";"1140434";"7140";"7140_meso";"Versie 3";"Structuur";"dominantie van één soort";TRUE;"b";"Binnen";80;5,18362950735022;4,14690360588017
"Cirkelplot";"IV2018030719161925";"1140434";"7140";"7140_meso";"Versie 3";"Vegetatie";"bedekking sleutel- en overige soorten";FALSE;"b";"Binnen";80;5,18362950735022;4,14690360588017
"Cirkelplot";"IV2018030719161925";"1140434";"7140";"7140_meso";"Versie 3";"Vegetatie";"sleutelsoorten";FALSE;"b";"Binnen";80;5,18362950735022;4,14690360588017
"Cirkelplot";"IV2018030719161925";"1140434";"7140";"7140_meso";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";80;5,18362950735022;4,14690360588017
"Cirkelplot";"IV2018030719161925";"1140434";"7140";"7140_meso";"Versie 3";"Verstoring";"invasieve exoten";TRUE;"zb";"Binnen";80;5,18362950735022;4,14690360588017
"Cirkelplot";"IV2018030719161925";"1140434";"7140";"7140_meso";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";80;5,18362950735022;4,14690360588017
"Cirkelplot";"IV2018030719161925";"1140434";"7140";"7140_meso";"Versie 3";"Verstoring";"structuurschade";NA;"b";"Binnen";80;5,18362950735022;4,14690360588017
"Cirkelplot";"IV2018030719161925";"1140434";"7140";"7140_meso";"Versie 3";"Verstoring";"verbossing";TRUE;"zb";"Binnen";80;5,18362950735022;4,14690360588017
"Cirkelplot";"IV2018030719161925";"1140434";"7140";"7140_meso";"Versie 3";"Verstoring";"vergrassing";TRUE;"zb";"Binnen";80;5,18362950735022;4,14690360588017
"Cirkelplot";"IV2018030719161925";"1140434";"7140";"7140_meso";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";80;5,18362950735022;4,14690360588017
"Cirkelplot";"IV2018030719161925";"1140434";"7140";"7140_meso";"Versie 3";"Verstoring";"verruiging";TRUE;"zb";"Binnen";80;5,18362950735022;4,14690360588017
"Cirkelplot";"IV2018030719311738";"1468114";"7140";"7140_oli";"Versie 2.0";"Structuur";"hoogveenontwikkeling";TRUE;"b";"Binnen";70;8,38547727868332;5,86983409507832
"Cirkelplot";"IV2018030719311738";"1468114";"7140";"7140_oli";"Versie 2.0";"Structuur";"horizontale structuur";NA;"zb";"Binnen";70;8,38547727868332;5,86983409507832
"Cirkelplot";"IV2018030719311738";"1468114";"7140";"7140_oli";"Versie 2.0";"Structuur";"strooisellaag";TRUE;"b";"Binnen";70;8,38547727868332;5,86983409507832
"Cirkelplot";"IV2018030719311738";"1468114";"7140";"7140_oli";"Versie 2.0";"Structuur";"veenmossen";TRUE;"zb";"Binnen";70;8,38547727868332;5,86983409507832
"Cirkelplot";"IV2018030719311738";"1468114";"7140";"7140_oli";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";70;8,38547727868332;5,86983409507832
"Cirkelplot";"IV2018030719311738";"1468114";"7140";"7140_oli";"Versie 2.0";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";70;8,38547727868332;5,86983409507832
"Cirkelplot";"IV2018030719311738";"1468114";"7140";"7140_oli";"Versie 2.0";"Verstoring";"structuurschade";NA;"b";"Binnen";70;8,38547727868332;5,86983409507832
"Cirkelplot";"IV2018030719311738";"1468114";"7140";"7140_oli";"Versie 2.0";"Verstoring";"verbossing";TRUE;"zb";"Binnen";70;8,38547727868332;5,86983409507832
"Cirkelplot";"IV2018030719311738";"1468114";"7140";"7140_oli";"Versie 2.0";"Verstoring";"vergrassing/vermossing";FALSE;"zb";"Binnen";70;8,38547727868332;5,86983409507832
"Cirkelplot";"IV2018030719311738";"1468114";"7140";"7140_oli";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Binnen";70;8,38547727868332;5,86983409507832
"Cirkelplot";"IV2018030719311738";"1468114";"7140";"7140_oli";"Versie 3";"Structuur";"bedekking veenmossen";FALSE;"zb";"Binnen";70;8,38547727868332;5,86983409507832
"Cirkelplot";"IV2018030719311738";"1468114";"7140";"7140_oli";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";70;8,38547727868332;5,86983409507832
"Cirkelplot";"IV2018030719311738";"1468114";"7140";"7140_oli";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";70;8,38547727868332;5,86983409507832
"Cirkelplot";"IV2018030719311738";"1468114";"7140";"7140_oli";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";70;8,38547727868332;5,86983409507832
"Cirkelplot";"IV2018030719311738";"1468114";"7140";"7140_oli";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";70;8,38547727868332;5,86983409507832
"Cirkelplot";"IV2018030719311738";"1468114";"7140";"7140_oli";"Versie 3";"Verstoring";"structuurschade";NA;"b";"Binnen";70;8,38547727868332;5,86983409507832
"Cirkelplot";"IV2018030719311738";"1468114";"7140";"7140_oli";"Versie 3";"Verstoring";"verbossing";TRUE;"zb";"Binnen";70;8,38547727868332;5,86983409507832
"Cirkelplot";"IV2018030719311738";"1468114";"7140";"7140_oli";"Versie 3";"Verstoring";"vergrassing";FALSE;"zb";"Binnen";70;8,38547727868332;5,86983409507832
"Cirkelplot";"IV2018030719311738";"1468114";"7140";"7140_oli";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";70;8,38547727868332;5,86983409507832
"Cirkelplot";"IV2018030719311738";"1468114";"7140";"7140_oli";"Versie 3";"Verstoring";"verruiging";TRUE;"zb";"Binnen";70;8,38547727868332;5,86983409507832
"Cirkelplot";"IV2018031009120638";"1367026";"7140";"7140_oli";"Versie 2.0";"Structuur";"hoogveenontwikkeling";FALSE;"b";"Binnen";50;8,38547727868332;4,19273863934166
