"ID";"IDPlots";"Habitattype";"Habitatsubtype";"Versie";"Criterium";"Indicator";"Status_indicator";"Belang";"SBZH";"Meting";"PlotWeight";"StratumWeight";"WeightComb";"Scenario"
"IV2017012016550624";"300649";6230;"6230_hmo";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012016550624";"300649";6230;"6230_hmo";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Binnen";"Cirkelplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012016550624";"300649";6230;"6230_hmo";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Binnen";"Vegetatieplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012016550624";"300649";6230;"6230_hmo";"Versie 3";"Verstoring";"verdroging";FALSE;"zb";"Binnen";"Vegetatieplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012016550624";"300649";6230;"6230_hmo";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Binnen";"Vegetatieplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012016550624";"300649";6230;"6230_hmo";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";"Vegetatieplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012016550624";"300649";6230;"6230_hmo";"Versie 3";"Verstoring";"vernatting";TRUE;"zb";"Binnen";"Vegetatieplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012016550624";"300649";6230;"6230_hmo";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";TRUE;"zb";"Binnen";"Vegetatieplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017022112545290";"3008870";6410;"6410_mo";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Buiten";"Vegetatieplot";0,95;0,922222222222222;0,876111111111111;"Combinatie crikelplot en vegetatieplot"
"IV2017022112545290";"3008870";6410;"6410_mo";"Versie 2.0";"Verstoring";"eutrofiëring";TRUE;"zb";"Buiten";"Vegetatieplot";0,95;0,922222222222222;0,876111111111111;"Combinatie crikelplot en vegetatieplot"
"IV2017022112545290";"3008870";6410;"6410_mo";"Versie 2.0";"Structuur";"lage schijngrassen";FALSE;"b";"Buiten";"Vegetatieplot";0,95;0,922222222222222;0,876111111111111;"Combinatie crikelplot en vegetatieplot"
"IV2017022112283578";"3008870";6410;"6410_mo";"Versie 2.0";"Vegetatie";"sleutelsoorten";FALSE;"b";"Buiten";"Cirkelplot";0,95;0,922222222222222;0,876111111111111;"Combinatie crikelplot en vegetatieplot"
"IV2017022112545290";"3008870";6410;"6410_mo";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Buiten";"Cirkelplot";0,95;0,922222222222222;0,876111111111111;"Combinatie crikelplot en vegetatieplot"
"IV2017022112545290";"3008870";6410;"6410_mo";"Versie 2.0";"Verstoring";"verbossing/verstruweling";TRUE;"b";"Buiten";"Cirkelplot";0,95;0,922222222222222;0,876111111111111;"Combinatie crikelplot en vegetatieplot"
"IV2017022112545290";"3008870";6410;"6410_mo";"Versie 2.0";"Verstoring";"verdroging";TRUE;"zb";"Buiten";"Vegetatieplot";0,95;0,922222222222222;0,876111111111111;"Combinatie crikelplot en vegetatieplot"
"IV2017022112545290";"3008870";6410;"6410_mo";"Versie 2.0";"Verstoring";"vergrassing";TRUE;"zb";"Buiten";"Vegetatieplot";0,95;0,922222222222222;0,876111111111111;"Combinatie crikelplot en vegetatieplot"
"IV2017022112545290";"3008870";6410;"6410_mo";"Versie 2.0";"Verstoring";"vernatting";TRUE;"zb";"Buiten";"Vegetatieplot";0,95;0,922222222222222;0,876111111111111;"Combinatie crikelplot en vegetatieplot"
"IV2017022112545290";"3008870";6410;"6410_mo";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Buiten";"Vegetatieplot";0,95;0,922222222222222;0,876111111111111;"Combinatie crikelplot en vegetatieplot"
"IV2017022112545290";"3008870";6410;"6410_mo";"Versie 2.0";"Verstoring";"verzuring";TRUE;"zb";"Buiten";"Vegetatieplot";0,95;0,922222222222222;0,876111111111111;"Combinatie crikelplot en vegetatieplot"
"IV2017022112545290";"3008870";6410;"6410_mo";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Buiten";"Vegetatieplot";0,95;0,922222222222222;0,876111111111111;"Combinatie crikelplot en vegetatieplot"
"IV2017022112545290";"3008870";6410;"6410_mo";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Buiten";"Vegetatieplot";0,95;0,922222222222222;0,876111111111111;"Combinatie crikelplot en vegetatieplot"
"IV2017022112545290";"3008870";6410;"6410_mo";"Versie 3";"Structuur";"levensvormen";TRUE;"b";"Buiten";"Vegetatieplot";0,95;0,922222222222222;0,876111111111111;"Combinatie crikelplot en vegetatieplot"
"IV2017022112283578";"3008870";6410;"6410_mo";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Buiten";"Cirkelplot";0,95;0,922222222222222;0,876111111111111;"Combinatie crikelplot en vegetatieplot"
"IV2017022112545290";"3008870";6410;"6410_mo";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Buiten";"Cirkelplot";0,95;0,922222222222222;0,876111111111111;"Combinatie crikelplot en vegetatieplot"
"IV2017022112545290";"3008870";6410;"6410_mo";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Buiten";"Cirkelplot";0,95;0,922222222222222;0,876111111111111;"Combinatie crikelplot en vegetatieplot"
"IV2017022112545290";"3008870";6410;"6410_mo";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Buiten";"Vegetatieplot";0,95;0,922222222222222;0,876111111111111;"Combinatie crikelplot en vegetatieplot"
"IV2017022112545290";"3008870";6410;"6410_mo";"Versie 3";"Verstoring";"verdroging";TRUE;"zb";"Buiten";"Vegetatieplot";0,95;0,922222222222222;0,876111111111111;"Combinatie crikelplot en vegetatieplot"
"IV2017022112545290";"3008870";6410;"6410_mo";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Buiten";"Vegetatieplot";0,95;0,922222222222222;0,876111111111111;"Combinatie crikelplot en vegetatieplot"
"IV2017022112545290";"3008870";6410;"6410_mo";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Buiten";"Vegetatieplot";0,95;0,922222222222222;0,876111111111111;"Combinatie crikelplot en vegetatieplot"
"IV2017022112545290";"3008870";6410;"6410_mo";"Versie 3";"Verstoring";"vernatting";TRUE;"zb";"Buiten";"Vegetatieplot";0,95;0,922222222222222;0,876111111111111;"Combinatie crikelplot en vegetatieplot"
"IV2017022112545290";"3008870";6410;"6410_mo";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";TRUE;"zb";"Buiten";"Vegetatieplot";0,95;0,922222222222222;0,876111111111111;"Combinatie crikelplot en vegetatieplot"
"IV2017022112545290";"3008870";6410;"6410_mo";"Versie 3";"Verstoring";"verzuring";TRUE;"zb";"Buiten";"Vegetatieplot";0,95;0,922222222222222;0,876111111111111;"Combinatie crikelplot en vegetatieplot"
"IV2017021411231990";"3016210";6410;"6410_mo";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Buiten";"Vegetatieplot";1;0,922222222222222;0,922222222222222;"Combinatie crikelplot en vegetatieplot"
"IV2017021411231990";"3016210";6410;"6410_mo";"Versie 2.0";"Verstoring";"eutrofiëring";TRUE;"zb";"Buiten";"Vegetatieplot";1;0,922222222222222;0,922222222222222;"Combinatie crikelplot en vegetatieplot"
"IV2017021411231990";"3016210";6410;"6410_mo";"Versie 2.0";"Structuur";"lage schijngrassen";FALSE;"b";"Buiten";"Vegetatieplot";1;0,922222222222222;0,922222222222222;"Combinatie crikelplot en vegetatieplot"
"IV2017021410455484";"3016210";6410;"6410_mo";"Versie 2.0";"Vegetatie";"sleutelsoorten";FALSE;"b";"Buiten";"Cirkelplot";1;0,922222222222222;0,922222222222222;"Combinatie crikelplot en vegetatieplot"
"IV2017021411231990";"3016210";6410;"6410_mo";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Buiten";"Cirkelplot";1;0,922222222222222;0,922222222222222;"Combinatie crikelplot en vegetatieplot"
"IV2017021411231990";"3016210";6410;"6410_mo";"Versie 2.0";"Verstoring";"verbossing/verstruweling";TRUE;"b";"Buiten";"Cirkelplot";1;0,922222222222222;0,922222222222222;"Combinatie crikelplot en vegetatieplot"
"IV2017021411231990";"3016210";6410;"6410_mo";"Versie 2.0";"Verstoring";"verdroging";FALSE;"zb";"Buiten";"Vegetatieplot";1;0,922222222222222;0,922222222222222;"Combinatie crikelplot en vegetatieplot"
"IV2017021411231990";"3016210";6410;"6410_mo";"Versie 2.0";"Verstoring";"vergrassing";TRUE;"zb";"Buiten";"Vegetatieplot";1;0,922222222222222;0,922222222222222;"Combinatie crikelplot en vegetatieplot"
"IV2017021411231990";"3016210";6410;"6410_mo";"Versie 2.0";"Verstoring";"vernatting";TRUE;"zb";"Buiten";"Vegetatieplot";1;0,922222222222222;0,922222222222222;"Combinatie crikelplot en vegetatieplot"
"IV2017021411231990";"3016210";6410;"6410_mo";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Buiten";"Vegetatieplot";1;0,922222222222222;0,922222222222222;"Combinatie crikelplot en vegetatieplot"
"IV2017021411231990";"3016210";6410;"6410_mo";"Versie 2.0";"Verstoring";"verzuring";TRUE;"zb";"Buiten";"Vegetatieplot";1;0,922222222222222;0,922222222222222;"Combinatie crikelplot en vegetatieplot"
"IV2017021411231990";"3016210";6410;"6410_mo";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Buiten";"Vegetatieplot";1;0,922222222222222;0,922222222222222;"Combinatie crikelplot en vegetatieplot"
"IV2017021411231990";"3016210";6410;"6410_mo";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Buiten";"Vegetatieplot";1;0,922222222222222;0,922222222222222;"Combinatie crikelplot en vegetatieplot"
"IV2017021411231990";"3016210";6410;"6410_mo";"Versie 3";"Structuur";"levensvormen";TRUE;"b";"Buiten";"Vegetatieplot";1;0,922222222222222;0,922222222222222;"Combinatie crikelplot en vegetatieplot"
"IV2017021410455484";"3016210";6410;"6410_mo";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Buiten";"Cirkelplot";1;0,922222222222222;0,922222222222222;"Combinatie crikelplot en vegetatieplot"
"IV2017021411231990";"3016210";6410;"6410_mo";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Buiten";"Cirkelplot";1;0,922222222222222;0,922222222222222;"Combinatie crikelplot en vegetatieplot"
"IV2017021411231990";"3016210";6410;"6410_mo";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Buiten";"Cirkelplot";1;0,922222222222222;0,922222222222222;"Combinatie crikelplot en vegetatieplot"
"IV2017021411231990";"3016210";6410;"6410_mo";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Buiten";"Vegetatieplot";1;0,922222222222222;0,922222222222222;"Combinatie crikelplot en vegetatieplot"
"IV2017021411231990";"3016210";6410;"6410_mo";"Versie 3";"Verstoring";"verdroging";FALSE;"zb";"Buiten";"Vegetatieplot";1;0,922222222222222;0,922222222222222;"Combinatie crikelplot en vegetatieplot"
"IV2017021411231990";"3016210";6410;"6410_mo";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Buiten";"Vegetatieplot";1;0,922222222222222;0,922222222222222;"Combinatie crikelplot en vegetatieplot"
"IV2017021411231990";"3016210";6410;"6410_mo";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Buiten";"Vegetatieplot";1;0,922222222222222;0,922222222222222;"Combinatie crikelplot en vegetatieplot"
"IV2017021411231990";"3016210";6410;"6410_mo";"Versie 3";"Verstoring";"vernatting";TRUE;"zb";"Buiten";"Vegetatieplot";1;0,922222222222222;0,922222222222222;"Combinatie crikelplot en vegetatieplot"
"IV2017021411231990";"3016210";6410;"6410_mo";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";TRUE;"zb";"Buiten";"Vegetatieplot";1;0,922222222222222;0,922222222222222;"Combinatie crikelplot en vegetatieplot"
"IV2017021411231990";"3016210";6410;"6410_mo";"Versie 3";"Verstoring";"verzuring";TRUE;"zb";"Buiten";"Vegetatieplot";1;0,922222222222222;0,922222222222222;"Combinatie crikelplot en vegetatieplot"
"IV2018030418071744";"309458";6230;"6230_hmo";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Binnen";"Vegetatieplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2018030418071744";"309458";6230;"6230_hmo";"Versie 2.0";"Structuur";"hoogopschietende soorten";TRUE;"b";"Binnen";"Vegetatieplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2018030418071744";"309458";6230;"6230_hmo";"Versie 2.0";"Structuur";"horizontale structuur";TRUE;"b";"Binnen";"Vegetatieplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2018030417514439";"309458";6230;"6230_hmo";"Versie 2.0";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2018030418071744";"309458";6230;"6230_hmo";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2018030418071744";"309458";6230;"6230_hmo";"Versie 2.0";"Verstoring";"verbossing/verstruweling";TRUE;"b";"Binnen";"Cirkelplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2018030418071744";"309458";6230;"6230_hmo";"Versie 2.0";"Verstoring";"vergrassing";TRUE;"zb";"Binnen";"Vegetatieplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2018030418071744";"309458";6230;"6230_hmo";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Binnen";"Vegetatieplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2018030418071744";"309458";6230;"6230_hmo";"Versie 2.0";"Verstoring";"vervilting";TRUE;"zb";"Binnen";"Vegetatieplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2018030418071744";"309458";6230;"6230_hmo";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Binnen";"Vegetatieplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2018030418071744";"309458";6230;"6230_hmo";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";"Vegetatieplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2018030417514439";"309458";6230;"6230_hmo";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2018030418071744";"309458";6230;"6230_hmo";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2018030418071744";"309458";6230;"6230_hmo";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Binnen";"Cirkelplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2018030418071744";"309458";6230;"6230_hmo";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Binnen";"Vegetatieplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2018030418071744";"309458";6230;"6230_hmo";"Versie 3";"Verstoring";"verdroging";TRUE;"zb";"Binnen";"Vegetatieplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2018030418071744";"309458";6230;"6230_hmo";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";FALSE;"zb";"Binnen";"Vegetatieplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2018030418071744";"309458";6230;"6230_hmo";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";"Vegetatieplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2018030418071744";"309458";6230;"6230_hmo";"Versie 3";"Verstoring";"vernatting";TRUE;"zb";"Binnen";"Vegetatieplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2018030418071744";"309458";6230;"6230_hmo";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";TRUE;"zb";"Binnen";"Vegetatieplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2017021511162976";"311262";6230;"6230_hn";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";"Vegetatieplot";1;7,67647058823529;7,67647058823529;"Combinatie crikelplot en vegetatieplot"
"IV2017021511162976";"311262";6230;"6230_hn";"Versie 2.0";"Structuur";"hoogopschietende soorten";TRUE;"b";"Binnen";"Vegetatieplot";1;7,67647058823529;7,67647058823529;"Combinatie crikelplot en vegetatieplot"
"IV2017021511162976";"311262";6230;"6230_hn";"Versie 2.0";"Structuur";"horizontale structuur";TRUE;"b";"Binnen";"Vegetatieplot";1;7,67647058823529;7,67647058823529;"Combinatie crikelplot en vegetatieplot"
"IV2017021510114273";"311262";6230;"6230_hn";"Versie 2.0";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";1;7,67647058823529;7,67647058823529;"Combinatie crikelplot en vegetatieplot"
"IV2017021511162976";"311262";6230;"6230_hn";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";1;7,67647058823529;7,67647058823529;"Combinatie crikelplot en vegetatieplot"
"IV2017021511162976";"311262";6230;"6230_hn";"Versie 2.0";"Verstoring";"verbossing/verstruweling";TRUE;"b";"Binnen";"Cirkelplot";1;7,67647058823529;7,67647058823529;"Combinatie crikelplot en vegetatieplot"
"IV2017021511162976";"311262";6230;"6230_hn";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Binnen";"Vegetatieplot";1;7,67647058823529;7,67647058823529;"Combinatie crikelplot en vegetatieplot"
"IV2017021511162976";"311262";6230;"6230_hn";"Versie 2.0";"Verstoring";"vervilting";TRUE;"zb";"Binnen";"Vegetatieplot";1;7,67647058823529;7,67647058823529;"Combinatie crikelplot en vegetatieplot"
"IV2017021511162976";"311262";6230;"6230_hn";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";"Vegetatieplot";1;7,67647058823529;7,67647058823529;"Combinatie crikelplot en vegetatieplot"
"IV2017021511162976";"311262";6230;"6230_hn";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";"Vegetatieplot";1;7,67647058823529;7,67647058823529;"Combinatie crikelplot en vegetatieplot"
"IV2017021510114273";"311262";6230;"6230_hn";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";1;7,67647058823529;7,67647058823529;"Combinatie crikelplot en vegetatieplot"
"IV2017021511162976";"311262";6230;"6230_hn";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";1;7,67647058823529;7,67647058823529;"Combinatie crikelplot en vegetatieplot"
"IV2017021511162976";"311262";6230;"6230_hn";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Binnen";"Cirkelplot";1;7,67647058823529;7,67647058823529;"Combinatie crikelplot en vegetatieplot"
"IV2017021511162976";"311262";6230;"6230_hn";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Binnen";"Vegetatieplot";1;7,67647058823529;7,67647058823529;"Combinatie crikelplot en vegetatieplot"
"IV2017021511162976";"311262";6230;"6230_hn";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Binnen";"Vegetatieplot";1;7,67647058823529;7,67647058823529;"Combinatie crikelplot en vegetatieplot"
"IV2017021511162976";"311262";6230;"6230_hn";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";"Vegetatieplot";1;7,67647058823529;7,67647058823529;"Combinatie crikelplot en vegetatieplot"
"IV2017021511162976";"311262";6230;"6230_hn";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";TRUE;"zb";"Binnen";"Vegetatieplot";1;7,67647058823529;7,67647058823529;"Combinatie crikelplot en vegetatieplot"
"IV2017012016215306";"315329";6230;"6230_ha";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Buiten";"Vegetatieplot";1;25,5333333333333;25,5333333333333;"Combinatie crikelplot en vegetatieplot"
"IV2017012015481765";"315329";6230;"6230_ha";"Versie 2.0";"Vegetatie";"sleutelsoorten";FALSE;"b";"Buiten";"Cirkelplot";1;25,5333333333333;25,5333333333333;"Combinatie crikelplot en vegetatieplot"
"IV2017012016215306";"315329";6230;"6230_ha";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Buiten";"Cirkelplot";1;25,5333333333333;25,5333333333333;"Combinatie crikelplot en vegetatieplot"
"IV2017012016215306";"315329";6230;"6230_ha";"Versie 2.0";"Verstoring";"verbossing/verstruweling";TRUE;"b";"Buiten";"Cirkelplot";1;25,5333333333333;25,5333333333333;"Combinatie crikelplot en vegetatieplot"
"IV2017012016215306";"315329";6230;"6230_ha";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Buiten";"Vegetatieplot";1;25,5333333333333;25,5333333333333;"Combinatie crikelplot en vegetatieplot"
"IV2017012016215306";"315329";6230;"6230_ha";"Versie 2.0";"Verstoring";"vervilting";FALSE;"zb";"Buiten";"Vegetatieplot";1;25,5333333333333;25,5333333333333;"Combinatie crikelplot en vegetatieplot"
"IV2017012016215306";"315329";6230;"6230_ha";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Buiten";"Vegetatieplot";1;25,5333333333333;25,5333333333333;"Combinatie crikelplot en vegetatieplot"
"IV2017012016215306";"315329";6230;"6230_ha";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Buiten";"Vegetatieplot";1;25,5333333333333;25,5333333333333;"Combinatie crikelplot en vegetatieplot"
"IV2017012015481765";"315329";6230;"6230_ha";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Buiten";"Cirkelplot";1;25,5333333333333;25,5333333333333;"Combinatie crikelplot en vegetatieplot"
"IV2017012016215306";"315329";6230;"6230_ha";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Buiten";"Cirkelplot";1;25,5333333333333;25,5333333333333;"Combinatie crikelplot en vegetatieplot"
"IV2017012016215306";"315329";6230;"6230_ha";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Buiten";"Cirkelplot";1;25,5333333333333;25,5333333333333;"Combinatie crikelplot en vegetatieplot"
"IV2017012016215306";"315329";6230;"6230_ha";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Buiten";"Vegetatieplot";1;25,5333333333333;25,5333333333333;"Combinatie crikelplot en vegetatieplot"
"IV2017012016215306";"315329";6230;"6230_ha";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";FALSE;"zb";"Buiten";"Vegetatieplot";1;25,5333333333333;25,5333333333333;"Combinatie crikelplot en vegetatieplot"
"IV2017012016215306";"315329";6230;"6230_ha";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Buiten";"Vegetatieplot";1;25,5333333333333;25,5333333333333;"Combinatie crikelplot en vegetatieplot"
"IV2017012016215306";"315329";6230;"6230_ha";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";TRUE;"zb";"Buiten";"Vegetatieplot";1;25,5333333333333;25,5333333333333;"Combinatie crikelplot en vegetatieplot"
"IV2017021710534965";"3219382";7140;"7140_meso";"Versie 2.0";"Structuur";"(korst)moslaag";FALSE;"b";"Binnen";"Vegetatieplot";1;6,17391304347826;6,17391304347826;"Combinatie crikelplot en vegetatieplot"
"IV2017021710534965";"3219382";7140;"7140_meso";"Versie 2.0";"Vegetatie";"bedekking sleutel- en overige soorten";TRUE;"b";"Binnen";"Vegetatieplot";1;6,17391304347826;6,17391304347826;"Combinatie crikelplot en vegetatieplot"
"IV2017021710534965";"3219382";7140;"7140_meso";"Versie 2.0";"Structuur";"dominantie van één soort";TRUE;"b";"Binnen";"Vegetatieplot";1;6,17391304347826;6,17391304347826;"Combinatie crikelplot en vegetatieplot"
"IV2017021710534965";"3219382";7140;"7140_meso";"Versie 2.0";"Structuur";"horizontale structuur";NA;"zb";"Binnen";"Vegetatieplot";1;6,17391304347826;6,17391304347826;"Combinatie crikelplot en vegetatieplot"
"IV2017021710412000";"3219382";7140;"7140_meso";"Versie 2.0";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";1;6,17391304347826;6,17391304347826;"Combinatie crikelplot en vegetatieplot"
"IV2017021710534965";"3219382";7140;"7140_meso";"Versie 2.0";"Structuur";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";1;6,17391304347826;6,17391304347826;"Combinatie crikelplot en vegetatieplot"
"IV2017021710534965";"3219382";7140;"7140_meso";"Versie 2.0";"Verstoring";"structuurschade";TRUE;"b";"Binnen";"Cirkelplot";1;6,17391304347826;6,17391304347826;"Combinatie crikelplot en vegetatieplot"
"IV2017021710534965";"3219382";7140;"7140_meso";"Versie 2.0";"Verstoring";"verbossing";FALSE;"zb";"Binnen";"Cirkelplot";1;6,17391304347826;6,17391304347826;"Combinatie crikelplot en vegetatieplot"
"IV2017021710534965";"3219382";7140;"7140_meso";"Versie 2.0";"Verstoring";"verruiging/vermossing/vergrassing";TRUE;"zb";"Binnen";"Vegetatieplot";1;6,17391304347826;6,17391304347826;"Combinatie crikelplot en vegetatieplot"
"IV2017021710534965";"3219382";7140;"7140_meso";"Versie 3";"Structuur";"(korst)moslaag";FALSE;"b";"Binnen";"Vegetatieplot";1;6,17391304347826;6,17391304347826;"Combinatie crikelplot en vegetatieplot"
"IV2017021710534965";"3219382";7140;"7140_meso";"Versie 3";"Vegetatie";"bedekking sleutel- en overige soorten";TRUE;"b";"Binnen";"Vegetatieplot";1;6,17391304347826;6,17391304347826;"Combinatie crikelplot en vegetatieplot"
"IV2017021710534965";"3219382";7140;"7140_meso";"Versie 3";"Structuur";"dominantie van één soort";TRUE;"b";"Binnen";"Vegetatieplot";1;6,17391304347826;6,17391304347826;"Combinatie crikelplot en vegetatieplot"
"IV2017021710534965";"3219382";7140;"7140_meso";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";"Vegetatieplot";1;6,17391304347826;6,17391304347826;"Combinatie crikelplot en vegetatieplot"
"IV2017021710412000";"3219382";7140;"7140_meso";"Versie 3";"Verstoring";"invasieve exoten";TRUE;"zb";"Binnen";"Cirkelplot";1;6,17391304347826;6,17391304347826;"Combinatie crikelplot en vegetatieplot"
"IV2017021710412000";"3219382";7140;"7140_meso";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";1;6,17391304347826;6,17391304347826;"Combinatie crikelplot en vegetatieplot"
"IV2017021710534965";"3219382";7140;"7140_meso";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";1;6,17391304347826;6,17391304347826;"Combinatie crikelplot en vegetatieplot"
"IV2017021710534965";"3219382";7140;"7140_meso";"Versie 3";"Verstoring";"structuurschade";TRUE;"b";"Binnen";"Cirkelplot";1;6,17391304347826;6,17391304347826;"Combinatie crikelplot en vegetatieplot"
