"Scenario";"ID";"IDPlots";"Habitattype";"Habitatsubtype";"Versie";"SBZH";"PlotWeight";"StratumWeight";"WeightComb";"nGunstig";"nIndicatoren";"n_zb_Ongunstig";"AandeelGunstig";"Status_habitatvlek"
"Vegetatieplot";"IV2017010618013747";801793;1330;"1330_hpr";"Versie 3";"Binnen";100;6,62466184943237;6,62466184943237;5;6;0;83,3333333333333;1
"Vegetatieplot";"IV2017010618211064";540341;1330;"1330_hpr";"Versie 2.0";"Binnen";100;6,62466184943237;6,62466184943237;6;6;0;100;1
"Vegetatieplot";"IV2017010618211064";540341;1330;"1330_hpr";"Versie 3";"Binnen";100;6,62466184943237;6,62466184943237;6;6;0;100;1
"Vegetatieplot";"IV2017010911343112";2438198;6230;"6230_hmo";"Versie 2.0";"Binnen";100;2,27842490061699;2,27842490061699;7;9;2;77,7777777777778;0
"Vegetatieplot";"IV2017010911343112";2438198;6230;"6230_hmo";"Versie 3";"Binnen";100;2,27842490061699;2,27842490061699;8;11;3;72,7272727272727;0
"Vegetatieplot";"IV2017010916362743";17475649;6410;"6410_ve";"Versie 2.0";"Binnen";100;3,07492932108213;3,07492932108213;10;11;0;90,9090909090909;1
"Vegetatieplot";"IV2017010916362743";17475649;6410;"6410_ve";"Versie 3";"Binnen";100;3,07492932108213;3,07492932108213;11;13;0;84,6153846153846;1
"Vegetatieplot";"IV2017010922225486";2664513;6410;"6410_ve";"Versie 2.0";"Binnen";100;3,07492932108213;3,07492932108213;9;11;0;81,8181818181818;1
"Vegetatieplot";"IV2017010922225486";2664513;6410;"6410_ve";"Versie 3";"Binnen";100;3,07492932108213;3,07492932108213;10;13;1;76,9230769230769;0
"Vegetatieplot";"IV2017011214394174";437685;1330;"1330_hpr";"Versie 2.0";"Binnen";50;6,62466184943237;3,31233092471619;6;6;0;100;1
"Vegetatieplot";"IV2017011214394174";437685;1330;"1330_hpr";"Versie 3";"Binnen";50;6,62466184943237;3,31233092471619;5;6;0;83,3333333333333;1
"Vegetatieplot";"IV2017011215122813";323154;6230;"6230_hn";"Versie 2.0";"Buiten";100;9,17159716811805;9,17159716811805;5;8;0;62,5;1
"Vegetatieplot";"IV2017011215122813";323154;6230;"6230_hn";"Versie 3";"Buiten";100;9,17159716811805;9,17159716811805;6;9;0;66,6666666666667;1
"Vegetatieplot";"IV2017011215184680";37557;1330;"1330_hpr";"Versie 2.0";"Binnen";100;6,62466184943237;6,62466184943237;6;6;0;100;1
"Vegetatieplot";"IV2017011215184680";37557;1330;"1330_hpr";"Versie 3";"Binnen";100;6,62466184943237;6,62466184943237;6;6;0;100;1
"Vegetatieplot";"IV2017011215475751";798133;1330;"1330_hpr";"Versie 2.0";"Binnen";100;6,62466184943237;6,62466184943237;5;6;0;83,3333333333333;1
"Vegetatieplot";"IV2017011215475751";798133;1330;"1330_hpr";"Versie 3";"Binnen";100;6,62466184943237;6,62466184943237;4;6;0;66,6666666666667;1
"Vegetatieplot";"IV2017011216070022";695297;1330;"1330_hpr";"Versie 2.0";"Binnen";100;6,62466184943237;6,62466184943237;6;6;0;100;1
"Vegetatieplot";"IV2017011216070022";695297;1330;"1330_hpr";"Versie 3";"Binnen";100;6,62466184943237;6,62466184943237;6;6;0;100;1
"Vegetatieplot";"IV2017011812094287";781906;6230;"6230_hn";"Versie 2.0";"Binnen";100;5,42646267659061;5,42646267659061;8;8;0;100;1
"Vegetatieplot";"IV2017011812094287";781906;6230;"6230_hn";"Versie 3";"Binnen";100;5,42646267659061;5,42646267659061;9;9;0;100;1
"Vegetatieplot";"IV2017011813535331";721906;6230;"6230_ha";"Versie 2.0";"Binnen";100;9,00623917481993;9,00623917481993;5;6;0;83,3333333333333;1
"Vegetatieplot";"IV2017011813535331";721906;6230;"6230_ha";"Versie 3";"Binnen";100;9,00623917481993;9,00623917481993;9;9;0;100;1
"Vegetatieplot";"IV2017011816230130";540658;6230;"6230_hn";"Versie 2.0";"Binnen";100;5,42646267659061;5,42646267659061;6;8;1;75;0
"Vegetatieplot";"IV2017011816230130";540658;6230;"6230_hn";"Versie 3";"Binnen";100;5,42646267659061;5,42646267659061;9;9;0;100;1
"Vegetatieplot";"IV2017011817212208";1436882;6230;"6230_hmo";"Versie 2.0";"Binnen";50;2,27842490061699;1,13921245030849;9;9;0;100;1
"Vegetatieplot";"IV2017011817212208";1436882;6230;"6230_hmo";"Versie 3";"Binnen";50;2,27842490061699;1,13921245030849;10;11;1;90,9090909090909;0
"Vegetatieplot";"IV2017011916185487";2133734;6230;"6230_hmo";"Versie 2.0";"Buiten";100;2,92792882668883;2,92792882668883;7;9;0;77,7777777777778;1
"Vegetatieplot";"IV2017011916185487";2133734;6230;"6230_hmo";"Versie 3";"Buiten";100;2,92792882668883;2,92792882668883;8;11;1;72,7272727272727;0
"Vegetatieplot";"IV2017011919322195";583378;6230;"6230_ha";"Versie 2.0";"Binnen";100;9,00623917481993;9,00623917481993;3;6;1;50;0
"Vegetatieplot";"IV2017011919322195";583378;6230;"6230_ha";"Versie 3";"Binnen";100;9,00623917481993;9,00623917481993;6;9;1;66,6666666666667;0
"Vegetatieplot";"IV2017012011231757";201006;6230;"6230_hn";"Versie 2.0";"Binnen";100;5,42646267659061;5,42646267659061;5;8;1;62,5;0
"Vegetatieplot";"IV2017012011231757";201006;6230;"6230_hn";"Versie 3";"Binnen";100;5,42646267659061;5,42646267659061;7;9;0;77,7777777777778;1
"Vegetatieplot";"IV2017012012433410";379094;6230;"6230_ha";"Versie 2.0";"Binnen";100;9,00623917481993;9,00623917481993;4;6;0;66,6666666666667;1
"Vegetatieplot";"IV2017012012433410";379094;6230;"6230_ha";"Versie 3";"Binnen";100;9,00623917481993;9,00623917481993;7;9;0;77,7777777777778;1
"Vegetatieplot";"IV2017012013095674";116950;6230;"6230_ha";"Versie 2.0";"Binnen";100;9,00623917481993;9,00623917481993;4;6;0;66,6666666666667;1
"Vegetatieplot";"IV2017012013095674";116950;6230;"6230_ha";"Versie 3";"Binnen";100;9,00623917481993;9,00623917481993;7;9;0;77,7777777777778;1
"Vegetatieplot";"IV2017012013585970";641238;6230;"6230_ha";"Versie 2.0";"Binnen";100;9,00623917481993;9,00623917481993;4;6;0;66,6666666666667;1
"Vegetatieplot";"IV2017012013585970";641238;6230;"6230_ha";"Versie 3";"Binnen";100;9,00623917481993;9,00623917481993;8;9;0;88,8888888888889;1
"Vegetatieplot";"IV2017012016215306";315329;6230;"6230_ha";"Versie 2.0";"Buiten";100;12,5627202244204;12,5627202244204;3;6;1;50;0
"Vegetatieplot";"IV2017012016215306";315329;6230;"6230_ha";"Versie 3";"Buiten";100;12,5627202244204;12,5627202244204;6;9;1;66,6666666666667;0
"Vegetatieplot";"IV2017012016550624";300649;6230;"6230_hmo";"Versie 2.0";"Binnen";100;2,27842490061699;2,27842490061699;6;9;1;66,6666666666667;0
"Vegetatieplot";"IV2017012016550624";300649;6230;"6230_hmo";"Versie 3";"Binnen";100;2,27842490061699;2,27842490061699;8;11;1;72,7272727272727;0
"Vegetatieplot";"IV2017012017312649";576302;6230;"6230_hn";"Versie 2.0";"Binnen";100;5,42646267659061;5,42646267659061;4;8;1;50;0
"Vegetatieplot";"IV2017012017312649";576302;6230;"6230_hn";"Versie 3";"Binnen";100;5,42646267659061;5,42646267659061;8;9;0;88,8888888888889;1
"Vegetatieplot";"IV2017012312531726";745170;6230;"6230_ha";"Versie 2.0";"Binnen";100;9,00623917481993;9,00623917481993;4;6;0;66,6666666666667;1
"Vegetatieplot";"IV2017012312531726";745170;6230;"6230_ha";"Versie 3";"Binnen";100;9,00623917481993;9,00623917481993;8;9;1;88,8888888888889;0
"Vegetatieplot";"IV2017012521104081";141010;6230;"6230_ha";"Versie 2.0";"Binnen";100;9,00623917481993;9,00623917481993;4;6;0;66,6666666666667;1
"Vegetatieplot";"IV2017012521104081";141010;6230;"6230_ha";"Versie 3";"Binnen";100;9,00623917481993;9,00623917481993;6;9;1;66,6666666666667;0
"Vegetatieplot";"IV2017012522232265";59090;6230;"6230_ha";"Versie 2.0";"Binnen";100;9,00623917481993;9,00623917481993;2;6;1;33,3333333333333;0
"Vegetatieplot";"IV2017012522232265";59090;6230;"6230_ha";"Versie 3";"Binnen";100;9,00623917481993;9,00623917481993;5;9;1;55,5555555555556;0
"Vegetatieplot";"IV2017012611360478";220882;6230;"6230_ha";"Versie 2.0";"Binnen";100;9,00623917481993;9,00623917481993;3;6;1;50;0
"Vegetatieplot";"IV2017012611360478";220882;6230;"6230_ha";"Versie 3";"Binnen";100;9,00623917481993;9,00623917481993;6;9;1;66,6666666666667;0
"Vegetatieplot";"IV2017012613110316";696182;7140;"7140_meso";"Versie 2.0";"Binnen";100;5,18362950735022;5,18362950735022;3;8;1;37,5;0
"Vegetatieplot";"IV2017012613110316";696182;7140;"7140_meso";"Versie 3";"Binnen";100;5,18362950735022;5,18362950735022;7;12;1;58,3333333333333;0
"Vegetatieplot";"IV2017012613170767";89810;6230;"6230_ha";"Versie 2.0";"Binnen";100;9,00623917481993;9,00623917481993;3;6;1;50;0
"Vegetatieplot";"IV2017012613170767";89810;6230;"6230_ha";"Versie 3";"Binnen";100;9,00623917481993;9,00623917481993;6;9;1;66,6666666666667;0
"Vegetatieplot";"IV2017012613530004";648914;6230;"6230_ha";"Versie 2.0";"Binnen";100;9,00623917481993;9,00623917481993;3;6;1;50;0
"Vegetatieplot";"IV2017012613530004";648914;6230;"6230_ha";"Versie 3";"Binnen";100;9,00623917481993;9,00623917481993;6;9;1;66,6666666666667;0
"Vegetatieplot";"IV2017012620054742";1150886;6230;"6230_hmo";"Versie 2.0";"Binnen";100;2,27842490061699;2,27842490061699;7;9;0;77,7777777777778;1
"Vegetatieplot";"IV2017012620054742";1150886;6230;"6230_hmo";"Versie 3";"Binnen";100;2,27842490061699;2,27842490061699;8;11;1;72,7272727272727;0
"Vegetatieplot";"IV2017012620573892";1216422;6230;"6230_hmo";"Versie 2.0";"Binnen";100;2,27842490061699;2,27842490061699;8;9;0;88,8888888888889;1
"Vegetatieplot";"IV2017012620573892";1216422;6230;"6230_hmo";"Versie 3";"Binnen";100;2,27842490061699;2,27842490061699;10;11;0;90,9090909090909;1
"Vegetatieplot";"IV2017012709294069";1566033;6230;"6230_hmo";"Versie 2.0";"Binnen";100;2,27842490061699;2,27842490061699;6;9;1;66,6666666666667;0
"Vegetatieplot";"IV2017012709294069";1566033;6230;"6230_hmo";"Versie 3";"Binnen";100;2,27842490061699;2,27842490061699;8;11;1;72,7272727272727;0
"Vegetatieplot";"IV2017012710254898";207406;6230;"6230_hmo";"Versie 2.0";"Binnen";100;2,27842490061699;2,27842490061699;6;9;1;66,6666666666667;0
"Vegetatieplot";"IV2017012710254898";207406;6230;"6230_hmo";"Versie 3";"Binnen";100;2,27842490061699;2,27842490061699;7;11;2;63,6363636363636;0
"Vegetatieplot";"IV2017012711193298";23086;7140;"7140_oli";"Versie 2.0";"Binnen";100;8,38547727868332;8,38547727868332;9;9;0;100;1
"Vegetatieplot";"IV2017012711193298";23086;7140;"7140_oli";"Versie 3";"Binnen";100;8,38547727868332;8,38547727868332;10;10;0;100;1
"Vegetatieplot";"IV2017012711431363";743982;6230;"6230_hmo";"Versie 2.0";"Binnen";100;2,27842490061699;2,27842490061699;9;9;0;100;1
"Vegetatieplot";"IV2017012711431363";743982;6230;"6230_hmo";"Versie 3";"Binnen";100;2,27842490061699;2,27842490061699;11;11;0;100;1
"Vegetatieplot";"IV2017012713022515";58433;6230;"6230_hn";"Versie 2.0";"Binnen";75;5,42646267659061;4,06984700744296;7;8;0;87,5;1
"Vegetatieplot";"IV2017012713022515";58433;6230;"6230_hn";"Versie 3";"Binnen";75;5,42646267659061;4,06984700744296;8;9;0;88,8888888888889;1
"Vegetatieplot";"IV2017012714021766";1436718;6230;"6230_hmo";"Versie 2.0";"Binnen";100;2,27842490061699;2,27842490061699;7;9;0;77,7777777777778;1
"Vegetatieplot";"IV2017012714021766";1436718;6230;"6230_hmo";"Versie 3";"Binnen";100;2,27842490061699;2,27842490061699;9;11;1;81,8181818181818;0
"Vegetatieplot";"IV2017012715472176";4390190;6410;"6410_ve";"Versie 2.0";"Binnen";100;3,07492932108213;3,07492932108213;8;11;1;72,7272727272727;0
"Vegetatieplot";"IV2017012715472176";4390190;6410;"6410_ve";"Versie 3";"Binnen";100;3,07492932108213;3,07492932108213;8;13;2;61,5384615384615;0
"Vegetatieplot";"IV2017012716564741";2760937;6410;"6410_ve";"Versie 2.0";"Binnen";100;3,07492932108213;3,07492932108213;6;11;2;54,5454545454545;0
"Vegetatieplot";"IV2017012716564741";2760937;6410;"6410_ve";"Versie 3";"Binnen";100;3,07492932108213;3,07492932108213;9;13;1;69,2307692307692;0
"Vegetatieplot";"IV2017013011141972";857298;6230;"6230_hn";"Versie 2.0";"Binnen";100;5,42646267659061;5,42646267659061;8;8;0;100;1
"Vegetatieplot";"IV2017013011141972";857298;6230;"6230_hn";"Versie 3";"Binnen";100;5,42646267659061;5,42646267659061;9;9;0;100;1
"Vegetatieplot";"IV2017013012265239";627922;6230;"6230_hn";"Versie 2.0";"Binnen";100;5,42646267659061;5,42646267659061;8;8;0;100;1
"Vegetatieplot";"IV2017013012265239";627922;6230;"6230_hn";"Versie 3";"Binnen";100;5,42646267659061;5,42646267659061;9;9;0;100;1
"Vegetatieplot";"IV2017013013143717";87250;6230;"6230_hn";"Versie 2.0";"Binnen";100;5,42646267659061;5,42646267659061;7;8;0;87,5;1
"Vegetatieplot";"IV2017013013143717";87250;6230;"6230_hn";"Versie 3";"Binnen";100;5,42646267659061;5,42646267659061;9;9;0;100;1
"Vegetatieplot";"IV2017013015085454";1115122;6230;"6230_hn";"Versie 2.0";"Buiten";100;9,17159716811805;9,17159716811805;7;8;1;87,5;0
"Vegetatieplot";"IV2017013015085454";1115122;6230;"6230_hn";"Versie 3";"Buiten";100;9,17159716811805;9,17159716811805;8;9;1;88,8888888888889;0
"Vegetatieplot";"IV2017013016040477";619506;6230;"6230_ha";"Versie 2.0";"Buiten";100;12,5627202244204;12,5627202244204;3;6;1;50;0
"Vegetatieplot";"IV2017013016040477";619506;6230;"6230_ha";"Versie 3";"Buiten";100;12,5627202244204;12,5627202244204;5;9;2;55,5555555555556;0
"Vegetatieplot";"IV2017020111393906";340978;6230;"6230_hn";"Versie 2.0";"Buiten";100;9,17159716811805;9,17159716811805;6;8;1;75;0
"Vegetatieplot";"IV2017020111393906";340978;6230;"6230_hn";"Versie 3";"Buiten";100;9,17159716811805;9,17159716811805;7;9;1;77,7777777777778;0
"Vegetatieplot";"IV2017020120160542";1711014;6230;"6230_ha";"Versie 2.0";"Binnen";30;9,00623917481993;2,70187175244598;5;6;0;83,3333333333333;1
"Vegetatieplot";"IV2017020120160542";1711014;6230;"6230_ha";"Versie 3";"Binnen";30;9,00623917481993;2,70187175244598;8;9;0;88,8888888888889;1
"Vegetatieplot";"IV2017020121221303";3276198;6230;"6230_hmo";"Versie 2.0";"Buiten";50;2,92792882668883;1,46396441334442;8;9;0;88,8888888888889;1
"Vegetatieplot";"IV2017020121221303";3276198;6230;"6230_hmo";"Versie 3";"Buiten";50;2,92792882668883;1,46396441334442;11;11;0;100;1
"Vegetatieplot";"IV2017020211373000";487606;6230;"6230_hmo";"Versie 2.0";"Buiten";100;2,92792882668883;2,92792882668883;7;9;0;77,7777777777778;1
"Vegetatieplot";"IV2017020211373000";487606;6230;"6230_hmo";"Versie 3";"Buiten";100;2,92792882668883;2,92792882668883;10;11;0;90,9090909090909;1
"Vegetatieplot";"IV2017020308555607";2173889;6410;"6410_mo";"Versie 2.0";"Binnen";100;0,365917673627072;0,365917673627072;9;11;0;81,8181818181818;1
"Vegetatieplot";"IV2017020308555607";2173889;6410;"6410_mo";"Versie 3";"Binnen";100;0,365917673627072;0,365917673627072;11;13;1;84,6153846153846;0
"Vegetatieplot";"IV2017020309320429";4008897;6410;"6410_mo";"Versie 2.0";"Binnen";100;0,365917673627072;0,365917673627072;10;11;0;90,9090909090909;1
"Vegetatieplot";"IV2017020309320429";4008897;6410;"6410_mo";"Versie 3";"Binnen";100;0,365917673627072;0,365917673627072;11;13;1;84,6153846153846;0
"Vegetatieplot";"IV2017020310250354";10766985;6410;"6410_mo";"Versie 2.0";"Binnen";100;0,365917673627072;0,365917673627072;7;11;1;63,6363636363636;0
"Vegetatieplot";"IV2017020310250354";10766985;6410;"6410_mo";"Versie 3";"Binnen";100;0,365917673627072;0,365917673627072;6;13;3;46,1538461538462;0
"Vegetatieplot";"IV2017020318234508";282614;7140;"7140_meso";"Versie 2.0";"Binnen";100;5,18362950735022;5,18362950735022;8;8;0;100;1
"Vegetatieplot";"IV2017020318234508";282614;7140;"7140_meso";"Versie 3";"Binnen";100;5,18362950735022;5,18362950735022;10;12;0;83,3333333333333;1
"Vegetatieplot";"IV2017020318480754";856054;7140;"7140_meso";"Versie 2.0";"Binnen";100;5,18362950735022;5,18362950735022;5;8;0;62,5;1
"Vegetatieplot";"IV2017020318480754";856054;7140;"7140_meso";"Versie 3";"Binnen";100;5,18362950735022;5,18362950735022;9;12;0;75;1
"Vegetatieplot";"IV2017020319064156";170798;7140;"7140_oli";"Versie 2.0";"Binnen";100;8,38547727868332;8,38547727868332;8;9;0;88,8888888888889;1
"Vegetatieplot";"IV2017020319064156";170798;7140;"7140_oli";"Versie 3";"Binnen";100;8,38547727868332;8,38547727868332;10;10;0;100;1
"Vegetatieplot";"IV2017020714540212";863862;7140;"7140_meso";"Versie 2.0";"Binnen";100;5,18362950735022;5,18362950735022;5;8;1;62,5;0
"Vegetatieplot";"IV2017020714540212";863862;7140;"7140_meso";"Versie 3";"Binnen";100;5,18362950735022;5,18362950735022;10;12;0;83,3333333333333;1
"Vegetatieplot";"IV2017020813570832";1013294;7140;"7140_meso";"Versie 2.0";"Binnen";100;5,18362950735022;5,18362950735022;4;8;1;50;0
"Vegetatieplot";"IV2017020813570832";1013294;7140;"7140_meso";"Versie 3";"Binnen";100;5,18362950735022;5,18362950735022;8;12;2;66,6666666666667;0
"Vegetatieplot";"IV2017020814462786";518902;7140;"7140_meso";"Versie 2.0";"Binnen";100;5,18362950735022;5,18362950735022;5;8;1;62,5;0
"Vegetatieplot";"IV2017020814462786";518902;7140;"7140_meso";"Versie 3";"Binnen";100;5,18362950735022;5,18362950735022;11;12;1;91,6666666666667;0
"Vegetatieplot";"IV2017020815451966";14029138;6120;"6120";"Versie 2.0";"Binnen";100;5,92188661716822;5,92188661716822;5;8;2;62,5;0
"Vegetatieplot";"IV2017020815451966";14029138;6120;"6120";"Versie 3";"Binnen";100;5,92188661716822;5,92188661716822;8;10;1;80;0
"Vegetatieplot";"IV2017020912043705";20320594;6120;"6120";"Versie 2.0";"Binnen";100;5,92188661716822;5,92188661716822;4;8;2;50;0
"Vegetatieplot";"IV2017020912043705";20320594;6120;"6120";"Versie 3";"Binnen";100;5,92188661716822;5,92188661716822;6;10;2;60;0
"Vegetatieplot";"IV2017020914342201";11366482;6120;"6120";"Versie 2.0";"Binnen";100;5,92188661716822;5,92188661716822;6;8;0;75;1
"Vegetatieplot";"IV2017020914342201";11366482;6120;"6120";"Versie 3";"Binnen";100;5,92188661716822;5,92188661716822;6;10;2;60;0
"Vegetatieplot";"IV2017020916182461";4501586;6120;"6120";"Versie 2.0";"Binnen";100;5,92188661716822;5,92188661716822;8;8;0;100;1
"Vegetatieplot";"IV2017020916182461";4501586;6120;"6120";"Versie 3";"Binnen";100;5,92188661716822;5,92188661716822;8;10;1;80;0
"Vegetatieplot";"IV2017021009570606";2468182;6410;"6410_ve";"Versie 2.0";"Binnen";100;3,07492932108213;3,07492932108213;8;11;2;72,7272727272727;0
"Vegetatieplot";"IV2017021009570606";2468182;6410;"6410_ve";"Versie 3";"Binnen";100;3,07492932108213;3,07492932108213;8;13;3;61,5384615384615;0
"Vegetatieplot";"IV2017021011372088";4042038;6410;"6410_mo";"Versie 2.0";"Binnen";100;0,365917673627072;0,365917673627072;9;11;1;81,8181818181818;0
"Vegetatieplot";"IV2017021011372088";4042038;6410;"6410_mo";"Versie 3";"Binnen";100;0,365917673627072;0,365917673627072;11;13;1;84,6153846153846;0
"Vegetatieplot";"IV2017021012413096";544902;6230;"6230_ha";"Versie 2.0";"Binnen";100;9,00623917481993;9,00623917481993;3;6;1;50;0
"Vegetatieplot";"IV2017021012413096";544902;6230;"6230_ha";"Versie 3";"Binnen";100;9,00623917481993;9,00623917481993;6;9;1;66,6666666666667;0
"Vegetatieplot";"IV2017021017031808";1618054;6410;"6410_ve";"Versie 2.0";"Binnen";100;3,07492932108213;3,07492932108213;8;11;2;72,7272727272727;0
"Vegetatieplot";"IV2017021017031808";1618054;6410;"6410_ve";"Versie 3";"Binnen";100;3,07492932108213;3,07492932108213;8;13;2;61,5384615384615;0
"Vegetatieplot";"IV2017021017402906";6152326;6410;"6410_mo";"Versie 2.0";"Binnen";100;0,365917673627072;0,365917673627072;9;11;1;81,8181818181818;0
"Vegetatieplot";"IV2017021017402906";6152326;6410;"6410_mo";"Versie 3";"Binnen";100;0,365917673627072;0,365917673627072;12;13;1;92,3076923076923;0
"Vegetatieplot";"IV2017021018144986";1286278;6410;"6410_ve";"Versie 2.0";"Binnen";100;3,07492932108213;3,07492932108213;8;11;0;72,7272727272727;1
"Vegetatieplot";"IV2017021018144986";1286278;6410;"6410_ve";"Versie 3";"Binnen";100;3,07492932108213;3,07492932108213;9;13;0;69,2307692307692;1
"Vegetatieplot";"IV2017021311152342";4975814;6410;"6410_mo";"Versie 2.0";"Binnen";100;0,365917673627072;0,365917673627072;11;11;0;100;1
"Vegetatieplot";"IV2017021311152342";4975814;6410;"6410_mo";"Versie 3";"Binnen";100;0,365917673627072;0,365917673627072;13;13;0;100;1
"Vegetatieplot";"IV2017021312171588";4598982;6410;"6410_mo";"Versie 2.0";"Binnen";100;0,365917673627072;0,365917673627072;11;11;0;100;1
"Vegetatieplot";"IV2017021312171588";4598982;6410;"6410_mo";"Versie 3";"Binnen";100;0,365917673627072;0,365917673627072;13;13;0;100;1
"Vegetatieplot";"IV2017021313081237";9087041;6410;"6410_ve";"Versie 2.0";"Binnen";100;3,07492932108213;3,07492932108213;10;11;0;90,9090909090909;1
"Vegetatieplot";"IV2017021313081237";9087041;6410;"6410_ve";"Versie 3";"Binnen";100;3,07492932108213;3,07492932108213;11;13;0;84,6153846153846;1
"Vegetatieplot";"IV2017021314165316";2898758;6410;"6410_mo";"Versie 2.0";"Binnen";100;0,365917673627072;0,365917673627072;10;11;0;90,9090909090909;1
"Vegetatieplot";"IV2017021314165316";2898758;6410;"6410_mo";"Versie 3";"Binnen";100;0,365917673627072;0,365917673627072;13;13;0;100;1
"Vegetatieplot";"IV2017021315595672";1022766;6230;"6230_hmo";"Versie 2.0";"Binnen";100;2,27842490061699;2,27842490061699;8;9;0;88,8888888888889;1
"Vegetatieplot";"IV2017021315595672";1022766;6230;"6230_hmo";"Versie 3";"Binnen";100;2,27842490061699;2,27842490061699;10;11;0;90,9090909090909;1
"Vegetatieplot";"IV2017021411231990";3016210;6410;"6410_mo";"Versie 2.0";"Buiten";100;0,729345731337661;0,729345731337661;7;11;1;63,6363636363636;0
"Vegetatieplot";"IV2017021411231990";3016210;6410;"6410_mo";"Versie 3";"Buiten";100;0,729345731337661;0,729345731337661;11;13;1;84,6153846153846;0
"Vegetatieplot";"IV2017021414091295";498886;6410;"6410_mo";"Versie 2.0";"Binnen";100;0,365917673627072;0,365917673627072;7;11;1;63,6363636363636;0
"Vegetatieplot";"IV2017021414091295";498886;6410;"6410_mo";"Versie 3";"Binnen";100;0,365917673627072;0,365917673627072;9;13;1;69,2307692307692;0
"Vegetatieplot";"IV2017021414350820";654598;6230;"6230_ha";"Versie 2.0";"Buiten";100;12,5627202244204;12,5627202244204;3;6;1;50;0
"Vegetatieplot";"IV2017021414350820";654598;6230;"6230_ha";"Versie 3";"Buiten";100;12,5627202244204;12,5627202244204;5;9;2;55,5555555555556;0
"Vegetatieplot";"IV2017021415171476";753630;6230;"6230_hmo";"Versie 2.0";"Binnen";100;2,27842490061699;2,27842490061699;7;9;0;77,7777777777778;1
"Vegetatieplot";"IV2017021415171476";753630;6230;"6230_hmo";"Versie 3";"Binnen";100;2,27842490061699;2,27842490061699;10;11;0;90,9090909090909;1
"Vegetatieplot";"IV2017021415590760";979286;6230;"6230_hmo";"Versie 2.0";"Binnen";100;2,27842490061699;2,27842490061699;6;9;1;66,6666666666667;0
"Vegetatieplot";"IV2017021415590760";979286;6230;"6230_hmo";"Versie 3";"Binnen";100;2,27842490061699;2,27842490061699;9;11;1;81,8181818181818;0
"Vegetatieplot";"IV2017021416154407";1062930;6410;"6410_mo";"Versie 2.0";"Binnen";100;0,365917673627072;0,365917673627072;8;11;1;72,7272727272727;0
"Vegetatieplot";"IV2017021416154407";1062930;6410;"6410_mo";"Versie 3";"Binnen";100;0,365917673627072;0,365917673627072;10;13;2;76,9230769230769;0
"Vegetatieplot";"IV2017021416161173";1346134;6410;"6410_ve";"Versie 2.0";"Buiten";100;18,8807767301322;18,8807767301322;8;11;1;72,7272727272727;0
"Vegetatieplot";"IV2017021416161173";1346134;6410;"6410_ve";"Versie 3";"Buiten";100;18,8807767301322;18,8807767301322;9;13;1;69,2307692307692;0
"Vegetatieplot";"IV2017021416585251";1474526;6230;"6230_hmo";"Versie 2.0";"Binnen";100;2,27842490061699;2,27842490061699;8;9;0;88,8888888888889;1
"Vegetatieplot";"IV2017021416585251";1474526;6230;"6230_hmo";"Versie 3";"Binnen";100;2,27842490061699;2,27842490061699;10;11;0;90,9090909090909;1
"Vegetatieplot";"IV2017021417294457";1884126;6230;"6230_hmo";"Versie 2.0";"Binnen";100;2,27842490061699;2,27842490061699;8;9;0;88,8888888888889;1
"Vegetatieplot";"IV2017021417294457";1884126;6230;"6230_hmo";"Versie 3";"Binnen";100;2,27842490061699;2,27842490061699;11;11;0;100;1
"Vegetatieplot";"IV2017021511162976";311262;6230;"6230_hn";"Versie 2.0";"Binnen";100;5,42646267659061;5,42646267659061;7;8;0;87,5;1
"Vegetatieplot";"IV2017021511162976";311262;6230;"6230_hn";"Versie 3";"Binnen";100;5,42646267659061;5,42646267659061;9;9;0;100;1
"Vegetatieplot";"IV2017021512035316";880094;7140;"7140_oli";"Versie 2.0";"Binnen";100;8,38547727868332;8,38547727868332;5;9;2;55,5555555555556;0
"Vegetatieplot";"IV2017021512035316";880094;7140;"7140_oli";"Versie 3";"Binnen";100;8,38547727868332;8,38547727868332;6;10;2;60;0
"Vegetatieplot";"IV2017021513104974";482290;7140;"7140_meso";"Versie 2.0";"Binnen";100;5,18362950735022;5,18362950735022;5;8;1;62,5;0
"Vegetatieplot";"IV2017021513104974";482290;7140;"7140_meso";"Versie 3";"Binnen";100;5,18362950735022;5,18362950735022;9;12;1;75;0
"Vegetatieplot";"IV2017021513172295";3777298;6410;"6410_mo";"Versie 2.0";"Binnen";100;0,365917673627072;0,365917673627072;8;11;0;72,7272727272727;1
"Vegetatieplot";"IV2017021513172295";3777298;6410;"6410_mo";"Versie 3";"Binnen";100;0,365917673627072;0,365917673627072;11;13;0;84,6153846153846;1
"Vegetatieplot";"IV2017021513305863";267986;7140;"7140_meso";"Versie 2.0";"Binnen";100;5,18362950735022;5,18362950735022;6;8;1;75;0
"Vegetatieplot";"IV2017021513305863";267986;7140;"7140_meso";"Versie 3";"Binnen";100;5,18362950735022;5,18362950735022;10;12;1;83,3333333333333;0
"Vegetatieplot";"IV2017021513582966";1388150;7140;"7140_meso";"Versie 2.0";"Binnen";100;5,18362950735022;5,18362950735022;5;8;1;62,5;0
